create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2025-05-17 00:05:00,ETHUSDT,1755996.831,4439573726.802378,2.44290468,2.978303,1.98417303,0.552679
2025-05-17 00:10:00,ETHUSDT,1740424.395,4396083715.87399,2.49972225,2.964001,2.02084413,0.574049
2025-05-17 00:15:00,ETHUSDT,1733985.193,4383072079.07184,2.5134784,2.956529,2.03570669,0.880876
2025-05-17 00:20:00,ETHUSDT,1725899.118,4327139750.66724,2.59054781,2.966319,2.07189385,0.603643
2025-05-17 00:25:00,ETHUSDT,1721548.761,4315285770.78543,2.61218638,2.97106,2.09310361,0.784251
2025-05-17 00:30:00,ETHUSDT,1720516.068,4300429911.966,2.64416735,2.960302,2.12351422,0.567448
2025-05-17 00:35:00,ETHUSDT,1724121.117,4312664838.430289,2.69302077,2.926017,2.15917557,1.070439
2025-05-17 00:40:00,ETHUSDT,1725067.58,4299125210.406752,2.6790961,2.883157,2.14260702,0.605982
2025-05-17 00:45:00,ETHUSDT,1725743.982,4319399127.42744,2.6870725,2.884223,2.15506556,1.379878
2025-05-17 00:50:00,ETHUSDT,1723892.551,4322970872.29168,2.71966754,2.868149,2.19264867,1.133223
2025-05-17 00:55:00,ETHUSDT,1723051.893,4322583442.052595,2.73646049,2.855611,2.21722696,1.083843
2025-05-17 01:00:00,ETHUSDT,1721186.296,4303331455.392208,2.74707364,2.852282,2.22462933,1.017214
2025-05-17 01:05:00,ETHUSDT,1718597.835,4281800576.0107503,2.73877069,2.845496,2.2152738,0.808011
2025-05-17 01:10:00,ETHUSDT,1716878.628,4283030843.7481384,2.7436592,2.835889,2.21390029,0.877797
2025-05-17 01:15:00,ETHUSDT,1711504.079,4258307723.7559505,2.74207833,2.805413,2.21436739,0.99639
2025-05-17 01:20:00,ETHUSDT,1707447.166,4243584453.018568,2.74390484,2.797259,2.21662737,1.555095
2025-05-17 01:25:00,ETHUSDT,1703164.987,4228956474.188055,2.75265576,2.797253,2.21242994,0.779508
2025-05-17 01:30:00,ETHUSDT,1701148.532,4242426278.01352,2.75415988,2.817445,2.2140192,1.324083
2025-05-17 01:35:00,ETHUSDT,1702140.396,4227831166.7356544,2.75817993,2.802734,2.2174507,0.695589
2025-05-17 01:40:00,ETHUSDT,1702226.528,4228988259.718996,2.76180374,2.798345,2.21949888,0.89727
2025-05-17 01:45:00,ETHUSDT,1701340.914,4234426898.392534,2.76877247,2.799742,2.22828428,2.006426
2025-05-17 01:50:00,ETHUSDT,1698898.329,4198436506.4324794,2.7732723,2.780299,2.19737006,0.508329
2025-05-17 01:55:00,ETHUSDT,1701163.23,4212364291.3084674,2.76500645,2.785113,2.18477102,0.964519
2025-05-17 02:00:00,ETHUSDT,1702317.659,4212781739.9989176,2.76790405,2.785295,2.18418062,0.866189
2025-05-17 02:05:00,ETHUSDT,1701457.159,4205202412.1832705,2.76838617,2.790226,2.18724579,1.454183
