create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2024-04-02 00:05:00,ETHUSDT,887300.413,3111996849.47931,4.06339115,2.713326,4.00225777,0.753899
2024-04-02 00:10:00,ETHUSDT,887538.755,3109692941.479771,4.10638688,2.712343,4.00413462,0.59562
2024-04-02 00:15:00,ETHUSDT,887839.784,3112056010.8768,4.09947836,2.710835,3.98964724,0.696294
2024-04-02 00:20:00,ETHUSDT,886315.683,3098719164.59094,4.07415853,2.732168,3.94770214,0.810744
2024-04-02 00:25:00,ETHUSDT,887089.858,3101048275.6472516,4.01352326,2.716986,3.90137051,0.71303
2024-04-02 00:30:00,ETHUSDT,887862.64,3105734636.0936,4.065835,2.714286,3.92253321,0.708885
2024-04-02 00:35:00,ETHUSDT,884038.033,3079319899.6279984,4.10901564,2.727727,3.93423376,0.556891
2024-04-02 00:40:00,ETHUSDT,884120.461,3077234311.73816,4.06760332,2.729776,3.89008335,1.295254
2024-04-02 00:45:00,ETHUSDT,884262.746,3077762579.141311,4.05210896,2.730707,3.88298732,1.136428
2024-04-02 00:50:00,ETHUSDT,884661.741,3087089071.54137,4.08576927,2.736682,3.90732615,1.901752
2024-04-02 00:55:00,ETHUSDT,884338.369,3088264913.2234244,4.08849963,2.739006,3.90883503,1.225646
2024-04-02 01:00:00,ETHUSDT,884475.666,3086514049.1117268,4.05197524,2.738366,3.88219399,0.988655
2024-04-02 01:05:00,ETHUSDT,883785.49,3090138290.0752,4.07528552,2.74332,3.84877065,1.198424
2024-04-02 01:10:00,ETHUSDT,884076.079,3094558021.60607,4.09320015,2.747315,3.84910702,1.081641
2024-04-02 01:15:00,ETHUSDT,883179.637,3093237695.5634665,4.07467592,2.761076,3.8372506,2.174246
2024-04-02 01:20:00,ETHUSDT,883086.999,3089055428.965706,4.03442029,2.761413,3.8122153,0.806833
2024-04-02 01:25:00,ETHUSDT,883068.328,3087074414.4388,4.04345065,2.762729,3.81214289,0.85507
2024-04-02 01:30:00,ETHUSDT,883226.848,3087822217.3723645,4.04161755,2.761798,3.80397885,0.982634
2024-04-02 01:35:00,ETHUSDT,883148.102,3085366209.1472,4.05637389,2.760743,3.80361446,0.665899
2024-04-02 01:40:00,ETHUSDT,883180.75,3090182248.917548,4.04553288,2.762134,3.80306538,2.009063
2024-04-02 01:45:00,ETHUSDT,883549.517,3091707503.86446,4.02682927,2.762832,3.79308275,1.574107
2024-04-02 01:50:00,ETHUSDT,883480.526,3085595229.3059573,4.07827753,2.76477,3.81215521,0.563361
2024-04-02 01:55:00,ETHUSDT,882875.404,3086258721.00876,4.06848816,2.761287,3.80667407,1.007163
2024-04-02 02:00:00,ETHUSDT,882746.492,3085971586.6599045,4.07503647,2.760727,3.80645012,0.990167
2024-04-02 02:05:00,ETHUSDT,882738.799,3079955116.20291,4.07170843,2.762368,3.79566221,0.606056
2024-04-02 02:10:00,ETHUSDT,882843.333,3076188137.93853,4.06454256,2.760409,3.78299107,0.431694
2024-04-02 02:15:00,ETHUSDT,883393.632,3078317917.5584607,4.05481818,2.76037,3.79631,0.840215
2024-04-02 02:20:00,ETHUSDT,883485.465,3077302786.161908,4.03776148,2.759517,3.78823042,1.562432
2024-04-02 02:25:00,ETHUSDT,883042.825,3068142674.562426,4.05683885,2.759173,3.79485759,0.571218
2024-04-02 02:30:00,ETHUSDT,875518.205,3015004532.1944,4.08275293,2.794039,3.82453758,0.632793
2024-04-02 02:35:00,ETHUSDT,872613.08,2998089115.7408,4.14208817,2.807642,3.92284113,0.857879
2024-04-02 02:40:00,ETHUSDT,848099.112,2829605456.840336,4.47065417,2.904377,4.19176755,0.58095
2024-04-02 02:45:00,ETHUSDT,845600.544,2835523011.5607233,4.50915227,2.90507,4.25451979,0.912734
2024-04-02 02:50:00,ETHUSDT,842219.686,2829802331.9541616,4.60981187,2.897956,4.38281897,0.761134
2024-04-02 02:55:00,ETHUSDT,842357.103,2835674107.9851203,4.56997325,2.885664,4.36762531,1.178758
2024-04-02 03:00:00,ETHUSDT,842888.878,2838655876.66206,4.38002908,2.751738,4.37762467,1.145136
2024-04-02 03:05:00,ETHUSDT,842741.854,2843377219.5346313,4.32630166,2.750713,4.36297986,1.270079
2024-04-02 03:10:00,ETHUSDT,841988.817,2837528536.1391973,4.37073548,2.754569,4.41602448,1.155904
2024-04-02 03:15:00,ETHUSDT,842504.497,2841754925.500483,4.40765569,2.749083,4.44252968,1.093624
2024-04-02 03:20:00,ETHUSDT,843403.375,2839352268.3007793,4.32520558,2.741647,4.39912162,0.899234
2024-04-02 03:25:00,ETHUSDT,843695.689,2836678522.3699913,4.32797551,2.73995,4.39259019,0.889364
2024-04-02 03:30:00,ETHUSDT,843976.2,2841836660.64,4.37156627,2.737258,4.41986517,0.883507
2024-04-02 03:35:00,ETHUSDT,845632.335,2847912890.2455487,4.29762583,2.716073,4.37286767,1.106839
2024-04-02 03:40:00,ETHUSDT,845929.899,2852313550.1549287,4.28625557,2.720333,4.36731296,1.282338
2024-04-02 03:45:00,ETHUSDT,846039.546,2845197151.61616,4.30909783,2.724667,4.38312423,0.925967
2024-04-02 03:50:00,ETHUSDT,845676.208,2847121175.94944,4.35043145,2.726195,4.40606093,1.04352
2024-04-02 03:55:00,ETHUSDT,845889.677,2847095333.8621674,4.30450485,2.715654,4.38115965,1.035534
2024-04-02 04:00:00,ETHUSDT,846541.533,2850991040.25273,4.29444655,2.715707,4.37317831,0.897348
2024-04-02 04:05:00,ETHUSDT,846267.377,2854908384.33081,4.28745628,2.721338,4.37695354,1.021193
2024-04-02 04:10:00,ETHUSDT,846616.181,2848565138.7231307,4.29088675,2.716423,4.38912717,1.013258
2024-04-02 04:15:00,ETHUSDT,846899.31,2844432018.9964232,4.32277096,2.716574,4.39853905,0.511386
2024-04-02 04:20:00,ETHUSDT,847376.921,2840644704.72988,4.30081532,2.717778,4.33342185,1.228855
2024-04-02 04:25:00,ETHUSDT,848203.178,2851929956.8316255,4.23968566,2.714572,4.26404846,1.065249
2024-04-02 04:30:00,ETHUSDT,848274.669,2857265140.7613926,4.27739565,2.713046,4.28852407,1.160685
2024-04-02 04:35:00,ETHUSDT,848681.464,2858927710.1792483,4.27936329,2.711257,4.29867744,1.161692
2024-04-02 04:40:00,ETHUSDT,847885.218,2864274970.33452,4.21980069,2.75314,4.28238003,2.086906
2024-04-02 04:45:00,ETHUSDT,848017.162,2862985061.4827065,4.20503296,2.750976,4.2707214,1.147319
2024-04-02 04:50:00,ETHUSDT,848960.354,2860757896.2202024,4.22959231,2.747294,4.27772556,1.196004
2024-04-02 04:55:00,ETHUSDT,849041.536,2856371006.65728,4.2343823,2.740144,4.28747712,1.002825
2024-04-02 05:00:00,ETHUSDT,849338.271,2858065748.82855,4.25072559,2.740674,4.29975404,1.556815
2024-04-02 05:05:00,ETHUSDT,849909.213,2860091928.7988944,4.20753317,2.726642,4.28097495,1.070254
2024-04-02 05:10:00,ETHUSDT,849080.334,2854871297.81154,4.20758908,2.714534,4.27827667,0.643625
2024-04-02 05:15:00,ETHUSDT,850199.077,2855019512.51062,4.23651414,2.717273,4.27697488,0.967976
2024-04-02 05:20:00,ETHUSDT,850193.826,2847211769.0806127,4.20053575,2.717982,4.24353426,0.855784
2024-04-02 05:25:00,ETHUSDT,850481.97,2847889905.4632,4.21757283,2.719358,4.23587097,0.96944
2024-04-02 05:30:00,ETHUSDT,851480.065,2855957800.81715,4.21843446,2.71071,4.24033206,1.013912
2024-04-02 05:35:00,ETHUSDT,852221.861,2856021743.716019,4.22522021,2.703813,4.24912281,0.904435
2024-04-02 05:40:00,ETHUSDT,852603.24,2858386466.2296,4.22703254,2.703571,4.25060539,1.142529
2024-04-02 05:45:00,ETHUSDT,852895.907,2866418492.5203547,4.18157605,2.704663,4.23632441,1.467635
2024-04-02 05:50:00,ETHUSDT,852903.161,2868079586.5149283,4.20283976,2.709124,4.25712519,1.561015
