create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-05-15 00:00:00,ETHUSDT,463593.243,952884855.5705411,,,1.4914659044507963,1.0895726965
2022-05-15 00:05:00,ETHUSDT,463445.582,949711989.2031382,,,1.4862232004565092,0.4923438738
2022-05-15 00:10:00,ETHUSDT,463308.723,949845004.821361,,,1.4779325185756629,0.7160404492
2022-05-15 00:15:00,ETHUSDT,463634.346,950203614.7718146,,,1.4727964079123013,0.8338087489
2022-05-15 00:20:00,ETHUSDT,464836.57,961658544.3817,,,1.474539852428444,2.4997851974
2022-05-15 00:25:00,ETHUSDT,463717.69,961655391.4127747,,,1.4896316675563586,1.5109678318
2022-05-15 00:30:00,ETHUSDT,464286.412,960045019.535376,,,1.4853844264308524,0.5497242131
2022-05-15 00:35:00,ETHUSDT,463856.537,957031916.3594904,,,1.4857797601996972,0.6487368171
2022-05-15 00:40:00,ETHUSDT,462922.992,952031176.4770563,,,1.4820596648957909,0.6057288173
2022-05-15 00:45:00,ETHUSDT,463200.129,952344097.22529,,,1.4812076150012257,0.7347555574
2022-05-15 00:50:00,ETHUSDT,463422.064,950198057.001658,,,1.47372919295104,0.5792838457
2022-05-15 00:55:00,ETHUSDT,463692.788,950996340.0208888,,,1.4709777001502904,1.0469429965
2022-05-15 01:00:00,ETHUSDT,463528.084,951154993.08716,,,1.4663210336587145,1.1348236995
2022-05-15 01:05:00,ETHUSDT,463140.694,947530283.04072,,,1.4592619509043927,0.700490796
2022-05-15 01:10:00,ETHUSDT,462135.889,941505556.8018446,,,1.4522244181825514,0.3768197233
2022-05-15 01:15:00,ETHUSDT,462404.633,943087679.0189241,,,1.4493663246831625,0.9403173328
2022-05-15 01:20:00,ETHUSDT,461888.418,941822712.1968552,,,1.4538787023977433,1.1621328184
2022-05-15 01:25:00,ETHUSDT,462177.56,942051898.7724,,,1.449821148667658,1.2803597879
2022-05-15 01:30:00,ETHUSDT,462354.441,941516002.367843,,,1.4485609922530407,1.3903606306
2022-05-15 01:35:00,ETHUSDT,461404.991,939204267.0588896,,,1.441639620146652,0.4496022444
2022-05-15 01:40:00,ETHUSDT,461461.661,939263679.4160099,,,1.4405395669054957,1.6417125605
2022-05-15 01:45:00,ETHUSDT,462087.569,942310639.1738546,,,1.448695303091128,1.3788058043
2022-05-15 01:50:00,ETHUSDT,462584.521,944354883.3500792,,,1.4580697158976426,2.4628977065
2022-05-15 01:55:00,ETHUSDT,463141.902,946465426.1566893,,,1.4628419268942146,1.7009079463
2022-05-15 02:00:00,ETHUSDT,463396.135,945082515.44845,,,1.460962049794537,0.5042532769
