rsi_period,oversold,overbought,min_adx,stop_loss_atr,take_profit_atr,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades
10,30,70,15,1.5,4.0,2269.453610057245,3.476529698767568,13.866481075507394,63.271162123385935,697
10,35,65,20,1.5,3.0,986.8681182131676,3.4685246391405697,7.130848765486196,63.63636363636363,484
14,30,65,15,1.5,3.0,1481.2664138388288,3.4682112626583104,12.863987045286496,64.40329218106996,486
14,35,75,15,1.5,4.0,11524.256498701749,3.4656712164898904,15.265642937446048,52.13270142180095,844
10,30,65,20,1.5,3.0,825.1055233478136,3.451229359284688,6.6171771803011525,65.26315789473685,380
10,40,65,15,1.5,3.0,2138.6161074977513,3.451153162225662,12.41052698308225,61.29779837775203,863
14,40,70,20,2.0,4.0,3849.9027108884243,3.440572940179763,21.3272540425474,62.04620462046204,606
10,35,70,15,2.0,3.0,3569.771169898691,3.439897539639183,16.67911922171158,66.45326504481433,781
10,30,75,20,1.5,4.0,2890.0232204051736,3.4351278780972794,13.866481075507409,59.96592844974447,587
10,30,65,15,2.0,3.0,1423.5589831426742,3.4320659360640784,14.008647950234398,67.03296703296702,546
10,30,65,15,2.5,4.0,1555.5681145244803,3.426353806892896,14.008647950234401,68.77394636015326,522
18,40,70,15,1.5,4.0,10167.890714060086,3.425950980759317,14.614981737283555,52.867830423940156,802
14,30,75,20,1.5,4.0,6289.203213485788,3.422345997944723,13.866481075507398,54.83870967741935,620
10,35,70,20,1.5,3.0,1606.2026987710592,3.4156736762867617,13.866481075507412,64.3859649122807,570
14,35,70,20,2.0,3.0,3276.5128465271096,3.4151690463571067,19.2086168017122,64.02214022140221,542
18,35,65,15,2.0,4.0,4056.0433328538174,3.4147375020605293,13.072493537951758,63.6998254799302,573
14,30,75,15,1.5,4.0,7827.661116733609,3.4132455422931196,16.666174452466777,53.221288515406165,714
14,35,70,20,1.5,3.0,2821.9640135662657,3.40991260756534,13.640404961181844,60.03344481605352,598
10,30,65,20,2.0,3.0,880.4758768423051,3.409503099950183,8.078673024343287,68.05555555555556,360
10,35,70,15,1.5,2.5,2717.6201114211676,3.4068216670173728,13.866481075507403,63.17044100119189,839
14,40,70,20,1.5,3.0,2965.6075973477687,3.391050671568401,13.703731482583425,58.507462686567166,670
10,30,65,20,2.5,4.0,947.4655476465487,3.3888232184291684,9.593360074681499,70.31700288184439,347
10,30,75,20,2.0,4.0,3135.641291756787,3.383436860628633,13.401975197659752,64.17910447761194,536
10,35,65,20,2.5,4.0,1189.2197558848552,3.381006754892868,9.593360074681485,68.73563218390805,435
14,30,75,25,1.5,4.0,3454.5602891564727,3.3784331724056793,13.427517912313924,59.529411764705884,425
14,35,70,15,2.0,3.0,4876.818747373396,3.37131031345533,15.271566051551739,62.849162011173185,716
14,35,65,15,1.5,3.0,2160.1617727493854,3.364335639024221,15.276637530563072,61.285500747384155,669
10,30,70,15,2.0,4.0,2468.9309172352673,3.361263006875864,14.008647950234392,67.18506998444789,643
18,30,65,15,1.5,4.0,2172.985120666187,3.3586309319156658,14.247137133405252,62.272727272727266,440
18,35,65,15,1.5,3.0,3058.6227000161994,3.354806547615926,13.866481075507389,60.8,625
14,30,65,20,1.5,4.0,1019.121671003189,3.35444253856828,12.863987045286546,65.76819407008087,371
18,30,70,15,1.5,4.0,4729.923407991427,3.3537343625785927,15.345991761335998,57.55258126195029,523
10,30,65,20,1.5,2.5,745.7506395620746,3.3529522108302854,6.617177180301076,65.26315789473685,380
10,35,75,15,2.0,3.0,6062.89404180073,3.3486601914413203,17.886771178436536,63.13953488372093,860
18,40,70,20,1.5,4.0,6654.164540717288,3.3435831555635747,19.003240425607583,53.91432791728212,677
18,40,65,20,2.0,4.0,3110.0635838393137,3.3364100291825562,12.821283792528954,62.59541984732825,524
14,30,65,15,2.0,4.0,1514.6530443624308,3.3284606211372783,13.452305385334467,68.58407079646017,452
18,35,70,20,1.5,4.0,5529.110612296253,3.3272388933301786,19.003240425607572,54.515050167224075,598
10,35,70,20,2.0,3.0,1698.2568429046783,3.3187029761294013,10.634263840232334,67.54221388367729,533
18,30,65,15,2.0,4.0,2313.1868167364214,3.3172175538050586,12.37233543796216,65.92039800995025,402
10,30,70,20,2.0,4.0,1401.413625270081,3.311399881158456,10.634263840232336,68.11926605504587,436
18,40,65,15,2.0,4.0,5030.236192649421,3.3100500646718345,14.791355790030744,62.00873362445415,687
10,40,65,15,2.0,4.0,2273.845754658562,3.3068186626753375,15.036082593003105,64.50428396572828,817
10,40,75,20,1.5,4.0,3626.6436207832407,3.2984524918096345,14.64081991117108,57.639751552795026,805
10,35,65,20,2.0,3.0,948.888528641231,3.29551310620181,9.444134891514363,66.22807017543859,456
18,40,65,20,1.5,4.0,2679.5630140319745,3.292440233137167,14.405363330373513,59.8939929328622,566
18,40,70,20,2.0,4.0,7000.703522680775,3.2887948499571653,17.16403046337154,58.443708609271525,604
10,35,65,15,2.0,2.5,1621.7740375351789,3.284144181609105,16.17567146422783,65.7393850658858,683
14,40,65,15,1.5,4.0,2332.221030909105,3.281892646357848,16.018439306554914,59.75,800
14,35,65,15,2.0,4.0,2338.982894835714,3.281086666305936,14.844252537324499,65.4281098546042,619
10,30,65,15,2.5,3.0,1328.0030308156706,3.279173631340453,14.008647950234401,68.39080459770115,522
10,30,65,15,2.0,2.5,1206.5010630278132,3.2780790240814195,14.008647950234396,66.66666666666666,546
14,30,65,20,1.5,3.0,944.4718220747566,3.2748909963378536,12.863987045286501,65.86021505376344,372
14,30,75,20,2.0,4.0,6132.434005669813,3.2745052664500554,14.874387591034575,58.65209471766849,549
10,30,70,15,1.5,3.0,1788.7574574713317,3.274499346427135,13.866481075507394,63.180515759312314,698
10,35,65,20,1.5,2.5,816.4387199144554,3.2718432493925267,7.130848765486119,63.42975206611571,484
10,30,75,15,2.0,3.0,4109.3121500194375,3.2718125958328046,15.745370000270151,64.73029045643153,723
10,40,75,15,1.5,3.0,5222.870584390712,3.270390913300578,17.634505188601096,57.44075829383887,1055
14,30,70,15,1.5,2.5,2221.361274467502,3.269879149529851,12.863987045286557,60.71428571428571,616
14,40,75,15,1.5,4.0,11435.385625450306,3.2676684376720213,17.15972247368199,50.58448459086079,941
14,35,75,20,1.5,4.0,6592.19529184301,3.265614176640305,13.86648107550742,52.73972602739726,730
10,35,70,15,2.5,4.0,3450.175781609417,3.2632511966356983,16.70757649767588,68.70748299319727,735
10,30,70,20,1.5,4.0,1152.687428793166,3.2626198148713024,13.866481075507414,64.3312101910828,471
10,30,65,20,2.0,2.5,758.6453946076902,3.261813628724316,8.07867302434329,67.77777777777779,360
10,35,75,20,1.5,3.0,2751.1339117608545,3.2613781818674363,13.866481075507409,59.54738330975955,707
10,30,65,20,2.5,3.0,832.9239584140548,3.2570448669642365,9.59336007468156,69.7406340057637,347
14,40,70,20,2.0,3.0,2919.129925495382,3.256242798175826,21.32725404254731,62.091503267973856,612
10,35,65,15,2.5,3.0,1760.0895759187313,3.2498219722365564,16.20430068690743,67.17557251908397,655
14,35,65,20,1.5,4.0,1267.4816788353069,3.2479802538808586,13.630956608992983,62.60504201680672,476
18,30,70,20,1.5,4.0,3534.784800390499,3.243355622817366,13.866481075507384,57.88336933045356,463
14,35,75,25,1.5,4.0,3532.5435816641607,3.242269283583096,13.427517912313942,57.171314741035864,502
14,30,65,20,2.0,4.0,1029.9771160291905,3.2390710424378226,13.172830702694549,69.36416184971098,346
14,30,70,25,1.5,4.0,1258.9857079458977,3.2367557951106583,12.966948778039928,65.80645161290323,310
10,40,65,15,1.5,2.5,1664.3487935737564,3.2356387482078675,12.48594132822821,60.8342989571263,863
14,35,65,20,2.0,4.0,1416.8639525257581,3.2333798506836438,13.937081830278652,66.74259681093395,439
14,30,75,15,2.0,4.0,7239.516872131236,3.2332078263893016,18.52407849358362,57.27848101265823,632
18,35,65,20,1.5,4.0,2231.8833192191355,3.231758305872718,14.405363330373493,59.1919191919192,495
10,40,70,20,1.5,4.0,1649.8256306689807,3.2315300144965238,13.866481075507423,62.4251497005988,668
18,40,65,15,1.5,3.0,3704.6599792792977,3.2275344383747644,14.144552946857864,59.599999999999994,750
14,30,65,15,1.5,2.5,1133.747005532182,3.2259687523023444,12.86398704528651,64.21267893660531,489
10,40,75,20,2.0,4.0,3950.731110062408,3.223246002681429,13.685882097303997,62.158469945355186,732
14,40,70,15,1.5,3.0,4566.413414079928,3.2231825689787383,19.485756135913423,56.74470457079153,897
14,30,65,15,2.0,3.0,1343.1107386650608,3.212797231654727,13.452305385334414,68.58407079646017,452
10,40,70,15,2.0,3.0,3449.9031071126174,3.210609038616847,15.926761706182244,65.4320987654321,891
14,30,75,25,2.0,4.0,3163.390845831063,3.2102671379229553,14.874387591034585,62.04188481675392,382
18,30,65,15,2.0,3.0,1986.3578190601274,3.207639849771035,12.372335437962152,66.0891089108911,404
10,35,70,20,2.5,4.0,1773.457086257692,3.206058522288436,17.718842374526627,70.14028056112225,499
10,30,70,20,2.0,3.0,1249.7916445036003,3.2053970046772915,10.634263840232329,67.96338672768879,437
14,30,70,20,1.5,2.5,1596.756483268674,3.2046027957424643,12.863987045286523,61.91446028513238,491
18,35,65,15,2.0,3.0,2993.9123980455383,3.201218503702588,13.072493537951809,64.12478336221838,577
14,30,70,20,2.5,3.0,2122.3582004829927,3.199832968846739,16.609781657981905,68.20388349514563,412
10,35,70,25,1.5,4.0,799.7283917036551,3.1990600996955934,10.475229670491004,64.05405405405405,370
10,40,70,15,1.5,2.5,2576.1846213302592,3.194848035759955,13.866481075507403,60.99585062240664,964
14,30,70,15,2.5,4.0,3159.203638841116,3.1917879719369022,21.27585870322088,66.015625,512
14,30,70,25,1.5,3.0,1177.868277248375,3.191296389439049,12.966948778039963,65.60509554140127,314
10,35,75,25,1.5,4.0,1571.7967337819964,3.18735334857961,13.918730781306387,60.560344827586206,464
18,40,65,20,2.0,3.0,2501.228767032197,3.187096707405951,13.29163348603282,63.32703213610586,529
10,35,75,20,2.0,3.0,2958.814572847253,3.184669459507416,13.401975197659716,63.27160493827161,648
14,30,70,20,2.0,2.5,1781.7625983517664,3.1781819753754754,13.786252762972003,65.77181208053692,447
14,35,70,15,1.5,2.5,3113.177293968943,3.1768372695016276,15.26078423877373,58.91276864728192,791
14,40,75,20,1.5,4.0,6382.201258439126,3.168986274570776,15.455262420924825,51.19496855345912,795
14,30,70,20,2.5,4.0,2213.1425689997013,3.1674398193913444,21.27585870322087,67.72616136919315,409
18,40,70,15,2.0,4.0,8023.102614902478,3.16279138639157,18.12973267920648,56.20641562064156,717
18,35,65,20,2.0,4.0,2272.2428547699687,3.1605817424964098,12.372335437962152,61.87363834422658,459
14,30,65,20,2.0,3.0,953.2389736476441,3.1578143715545273,13.17283070269449,69.36416184971098,346
18,30,65,15,1.5,3.0,1658.0747406732391,3.155775271315575,14.247137133405255,62.272727272727266,440
10,30,70,20,1.5,3.0,1026.1833488793304,3.1514709789816076,13.866481075507414,64.19491525423729,472
14,30,70,15,2.0,2.5,2281.1609837216997,3.151405276203876,18.28048965302297,64.76868327402136,562
10,30,65,15,2.5,2.5,1151.9687585989882,3.1486932311731923,14.008647950234398,68.00766283524904,522
10,40,70,20,2.0,4.0,1800.077923495594,3.146466742318801,11.451329896272611,66.39871382636656,622
10,30,70,15,2.0,3.0,1896.8008796419138,3.145335564515243,14.008647950234392,67.08074534161491,644
18,35,70,15,2.0,4.0,6322.631776541098,3.1440887911716002,15.665959876611293,58.30670926517571,626
14,35,70,25,1.5,4.0,1393.2244100465468,3.142555543070497,12.966948778039969,62.634408602150536,372
10,30,75,15,1.5,2.5,2693.7440998869797,3.13814944206747,14.777473355985538,60.19777503090234,809
10,30,75,20,1.5,3.0,1976.1833334111766,3.1367069511447654,13.866481075507417,59.696458684654296,593
14,30,70,25,2.0,3.0,1257.58896826153,3.136679779566188,13.275427499332142,68.66197183098592,284
10,30,65,20,2.5,2.5,735.2895449958016,3.1353520826507144,9.593360074681483,69.45244956772333,347
14,35,65,20,1.5,3.0,1122.1645339721601,3.1309744523295193,13.630956608992975,62.76150627615063,478
14,35,75,20,2.0,4.0,6436.764954126423,3.130127322120371,16.727547029597922,56.723338485316845,647
14,30,65,20,1.5,2.5,811.1258791142028,3.125501680319787,12.86398704528651,65.60000000000001,375
10,35,70,15,2.0,2.5,2396.1890799990933,3.1251818449250397,16.679119221711623,66.06914212548016,781
14,40,65,20,1.5,4.0,1216.0742962835902,3.1189838490624675,15.039832601853112,60.54054054054055,555
14,30,65,25,1.5,4.0,589.5798744878867,3.1182770832182105,12.966278137465267,69.86899563318777,229
14,35,65,20,2.0,3.0,1253.9188707044436,3.1174441430384126,13.937081830278608,66.81818181818183,440
18,40,70,25,1.5,4.0,3081.8353770557947,3.1165694894951184,15.092666870899867,60.45977011494252,435
18,35,70,25,1.5,4.0,2788.869954453159,3.1145421905504644,15.09266687089991,61.43958868894601,389
10,40,70,25,1.5,4.0,876.3417228151383,3.11383963375187,10.47522967049099,64.20323325635104,433
14,30,70,25,2.0,4.0,1261.591284121274,3.11206276708345,13.275427499332151,68.32740213523132,281
14,35,70,15,2.5,4.0,4542.398919034292,3.1087895447733875,22.36727653958438,63.70597243491577,653
10,40,65,15,2.5,4.0,1990.020472130169,3.106087265422154,14.652828754069642,65.64885496183206,786
10,40,65,20,1.5,4.0,906.0896433135453,3.1038649962058242,11.463851090068648,61.6554054054054,592
10,35,75,25,2.0,4.0,1612.1500432664232,3.1016610269043365,14.223836019867624,65.4292343387471,431
18,30,70,15,2.0,4.0,3893.453038198547,3.0980462046972255,15.665959876611252,61.587982832618025,466
14,30,65,25,1.5,3.0,577.9214818987172,3.097334021983347,12.966278137465267,70.0,230
14,35,65,15,1.5,2.5,1571.998571860735,3.0971135434009187,15.276637530563075,61.16071428571429,672
10,35,65,20,2.5,3.0,883.1661598520333,3.095942786766187,9.5933600746815,67.81609195402298,435
10,35,75,15,1.5,2.5,3298.39845626526,3.0927540710946846,14.77747335598554,58.78023133543638,951
14,35,65,15,2.0,3.0,1873.7057413996765,3.090863322507833,14.844252537324493,65.48387096774194,620
10,40,65,15,2.0,3.0,1762.2632244225479,3.0898314923475363,15.036082593003105,64.13708690330478,817
10,30,75,20,2.0,3.0,2161.2739887462208,3.0887800220548947,13.401975197659672,63.70370370370371,540
10,35,70,20,1.5,2.5,1122.377611022768,3.082688406644776,13.866481075507425,63.68421052631579,570
14,40,70,25,1.5,4.0,1372.210568725107,3.0796528976661874,13.040838044985067,61.35265700483091,414
10,30,70,15,1.5,2.5,1421.9859215838487,3.077697899847264,13.866481075507394,62.80400572246065,699
18,35,65,15,1.5,2.5,2121.0067323168987,3.0769224892832288,13.866481075507403,60.094637223974765,634
14,30,70,15,2.5,3.0,2495.8313484796217,3.0743443453971184,16.60978165798191,66.27906976744185,516
18,30,65,20,2.0,4.0,1531.2166431489948,3.073922299473318,13.692282695630325,64.1399416909621,343
18,35,70,15,1.5,3.0,4228.385887339519,3.06713950267805,14.285723183865104,55.124653739612185,722
14,35,75,15,2.0,4.0,7550.6956130463495,3.065120992447707,19.784361665017716,55.36423841059602,755
10,30,70,20,2.5,4.0,1194.4853782817415,3.059575845116357,14.80853357337246,70.77294685990339,414
10,35,65,20,2.0,2.5,749.1177813369674,3.0557326559846394,9.444134891514373,65.78947368421053,456
10,40,70,20,1.5,3.0,1342.977773132631,3.054621262136136,13.866481075507423,62.03288490284006,669
18,35,70,20,2.0,4.0,4382.573315944543,3.0544450246862116,16.309821410720183,57.80669144981413,538
18,40,65,15,2.0,3.0,3429.7657748343063,3.0540563262077733,14.791355790030769,62.48196248196248,693
18,35,65,25,1.5,4.0,1188.0074386356243,3.0540102381143477,15.092666870899862,66.3265306122449,294
14,40,70,20,2.5,4.0,2946.851369776842,3.048843820035822,22.034536516139656,64.33691756272401,558
14,30,65,20,2.5,3.0,954.7831246777546,3.040742507709604,16.60978165798195,69.90881458966565,329
18,30,70,20,2.0,4.0,3118.1225570108504,3.0389604377772637,16.309821410720176,62.13592233009708,412
14,30,75,25,2.0,3.0,2380.3994391292335,3.036912434956776,13.774944050478105,63.42710997442455,391
14,35,70,25,1.5,3.0,1222.1626237674402,3.033728839646011,12.966948778039997,62.59946949602122,377
14,30,75,25,1.5,3.0,2081.7130556532356,3.0331817500979326,15.827323101689709,59.06040268456376,447
18,35,65,20,2.0,3.0,1892.555072667264,3.031927415981598,12.717000244816075,62.634989200863934,463
10,40,75,15,2.0,3.0,4748.157741972689,3.0280899044681666,18.163132006790043,61.9348054679285,951
18,35,75,20,1.5,4.0,8356.521294161366,3.0272013466564736,19.91620027535394,49.18276374442793,673
18,30,65,20,1.5,4.0,1346.7902493057672,3.0254751002580575,15.066411206550415,61.06666666666667,375
10,35,65,15,2.5,2.5,1359.0059475605972,3.0245362616339495,16.204300686907455,66.41221374045801,655
18,35,75,15,1.5,4.0,9232.60196707266,3.024500060671767,19.916200275353912,47.99465240641711,748
18,40,65,25,1.5,4.0,1226.461113926911,3.023827340004596,15.092666870899901,64.6525679758308,331
10,35,75,20,2.5,4.0,3091.272441795763,3.023604245491773,22.531468881941944,65.993265993266,594
18,40,65,20,1.5,3.0,1858.5914746796338,3.023119295769346,14.405363330373469,60.45694200351493,569
14,30,65,25,1.5,2.5,534.0319939635438,3.022953506880528,12.9662781374653,69.95708154506438,233
10,35,75,15,2.5,4.0,4948.583915043982,3.021305171705092,24.36329961911722,65.57377049180327,793
14,30,75,20,1.5,3.0,3286.0547734580214,3.0137990701472788,15.827323101689805,54.361370716510905,642
10,35,70,25,2.0,4.0,764.0226081090628,3.0127803512528875,10.634263840232327,67.72334293948127,347
18,35,65,25,2.0,3.0,1114.6784937810396,3.010021221595519,11.410572941171914,68.4981684981685,273
10,30,70,15,2.5,4.0,1844.399378022828,3.0084198629517322,14.80853357337244,69.37086092715232,604
18,30,75,15,1.5,4.0,6487.2299230734825,3.007955652752999,19.916200275353944,50.24875621890548,603
18,40,65,25,2.0,4.0,1273.0191067753067,3.005982069274734,15.243498503077586,65.79804560260585,307
14,35,75,25,2.0,4.0,3000.8990754965707,3.0054000307457267,14.874387591034532,59.46547884187082,449
10,40,70,15,2.5,4.0,3124.9629768873106,3.005126717170873,15.547525527919321,66.54804270462633,843
18,30,65,20,2.0,3.0,1384.893280401423,3.0045339336551558,13.692282695630285,64.6376811594203,345
18,35,65,25,2.0,4.0,1195.263452245619,3.003195796354977,15.243498503077625,68.26568265682657,271
14,40,65,20,2.0,4.0,1208.089863502107,2.99632007940151,14.722537437521385,64.00778210116731,514
14,40,70,15,2.0,4.0,4329.176545602615,2.9938869039513056,27.55900960391684,59.48275862068966,812
14,30,65,25,2.0,4.0,582.4724022602335,2.99377000360732,13.274759235766464,73.11320754716981,212
14,35,70,20,2.0,2.5,1951.7894060826147,2.991897745104487,19.208616801712193,63.58695652173913,552
14,35,70,20,2.5,4.0,2485.1057996241234,2.9904688210493453,21.968787129208586,65.0,500
14,30,65,15,2.0,2.5,1035.2922605268761,2.9901782640443964,13.452305385334409,68.05251641137856,457
18,40,65,25,2.0,3.0,1159.0708489510628,2.9876702069287493,11.367280079289001,65.9090909090909,308
14,40,75,20,2.0,4.0,5697.07398122535,2.9872093143416882,21.599071271472123,54.7887323943662,710
14,30,65,20,2.0,2.5,797.2588144891001,2.986309955837005,13.172830702694535,68.76790830945558,349
18,35,65,20,1.5,3.0,1600.1998729870384,2.984118063466467,14.405363330373467,59.758551307847085,497
10,30,75,15,2.5,4.0,3481.722005719372,2.9830433350706644,24.36329961911723,66.71664167916042,667
18,30,75,20,1.5,4.0,5874.201509995317,2.980082843974794,19.91620027535393,51.15864527629233,561
18,35,65,25,1.5,3.0,1066.1936522130236,2.9771019703585027,16.230832537696852,66.55290102389078,293
10,40,70,20,2.0,3.0,1466.8819582760132,2.9768044247073484,11.451329896272611,65.97110754414125,623
10,35,70,20,2.0,2.5,1158.2933777440066,2.976243141416277,10.634263840232299,66.79174484052533,533
18,30,65,15,1.5,2.5,1327.3890728838937,2.9727727187144724,13.866481075507412,62.19239373601789,447
10,40,65,20,2.0,4.0,926.6346000795162,2.9711355158014334,12.930040007711979,65.29516994633273,559
14,30,75,15,1.5,3.0,3766.869566359312,2.970565583294142,16.7831692536346,53.2258064516129,744
14,30,65,25,2.0,3.0,570.0662787810639,2.9683490517877655,13.274759235766464,73.11320754716981,212
14,40,70,25,2.0,4.0,1403.7608234657073,2.96739875488663,13.349054874199865,64.56692913385827,381
10,40,70,25,2.0,4.0,877.7093884490686,2.9661267986498645,10.836143295643838,67.57425742574257,404
18,30,70,25,1.5,4.0,1910.429271589775,2.961792805158516,15.092666870899885,63.52201257861635,318
18,40,75,20,1.5,4.0,8792.358822618511,2.961760188661448,19.916200275353894,47.79706275033378,749
10,35,65,25,1.5,4.0,457.39521516118344,2.961451117918094,8.25689028237144,61.66134185303515,313
14,40,65,15,1.5,3.0,1596.1948113185035,2.9600697618038425,16.018439306554846,59.079601990049746,804
14,35,70,20,2.5,3.0,2209.2081427625176,2.9593901982537965,17.343780807247626,65.68047337278107,507
18,40,70,25,2.0,4.0,2721.702570296633,2.9576683292472525,15.823118585163549,62.78481012658228,395
14,30,65,20,2.5,4.0,951.7305175585101,2.9570992697905445,21.27585870322087,69.90881458966565,329
14,40,70,20,2.5,3.0,2413.931204995631,2.9570245232412646,17.858225649570947,64.66431095406361,566
10,35,70,20,2.5,3.0,1319.3596073238775,2.9567963120778993,17.718842374526627,69.46107784431138,501
10,30,75,20,2.5,4.0,2208.3974754158953,2.95511448238959,21.483618598481883,66.19718309859155,497
14,35,65,20,1.5,2.5,930.9501419319522,2.953910860527188,13.630956608992975,62.57796257796257,481
10,30,70,20,2.0,2.5,946.4056325992434,2.9536125270024316,10.634263840232324,67.19817767653758,439
10,30,70,20,1.5,2.5,821.8145862057607,2.9473184625360527,13.866481075507405,63.63636363636363,473
14,40,65,20,1.5,3.0,1011.9254979185235,2.945877424582989,15.039832601853098,60.0358422939068,558
10,30,75,25,1.5,4.0,971.9305005916244,2.944581617113599,13.51095179041121,61.517615176151764,369
14,30,75,20,2.0,3.0,3554.591398041925,2.943595380614017,14.381572054147313,58.92857142857143,560
14,35,70,20,1.5,2.5,1639.7025483342904,2.9431758858254717,13.640404961181856,59.60264900662252,604
