split,train_start,train_end,test_start,test_end,train_return,test_return,train_sharpe,test_sharpe,train_dd,test_dd
0,2022-01-01 00:00:00+00:00,2024-11-14 20:00:00+00:00,2024-11-14 21:00:00+00:00,2026-02-07 09:00:00+00:00,81.32342187890185,-34.41349856333743,0.6980432663583535,-0.521851707979861,46.192926802965964,61.24559235030055
1,2022-01-01 00:00:00+00:00,2024-11-14 20:00:00+00:00,2024-11-14 21:00:00+00:00,2026-02-07 09:00:00+00:00,81.32342187890185,-34.41349856333743,0.6980432663583535,-0.521851707979861,46.192926802965964,61.24559235030055
2,2022-01-01 00:00:00+00:00,2024-11-14 20:00:00+00:00,2024-11-14 21:00:00+00:00,2026-02-07 09:00:00+00:00,81.32342187890185,-34.41349856333743,0.6980432663583535,-0.521851707979861,46.192926802965964,61.24559235030055
3,2022-01-01 00:00:00+00:00,2024-11-14 20:00:00+00:00,2024-11-14 21:00:00+00:00,2026-02-07 09:00:00+00:00,81.32342187890185,-34.41349856333743,0.6980432663583535,-0.521851707979861,46.192926802965964,61.24559235030055
4,2022-01-01 00:00:00+00:00,2024-11-14 20:00:00+00:00,2024-11-14 21:00:00+00:00,2026-02-07 09:00:00+00:00,81.32342187890185,-34.41349856333743,0.6980432663583535,-0.521851707979861,46.192926802965964,61.24559235030055
