fast,slow,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades
16,48,-51.59503031929826,-1.489712552834093,52.271726736341066,38.62928348909657,321
16,60,-51.59503031929826,-1.489712552834093,52.271726736341066,38.62928348909657,321
16,72,-51.59503031929826,-1.489712552834093,52.271726736341066,38.62928348909657,321
20,48,-51.59503031929826,-1.489712552834093,52.271726736341066,38.62928348909657,321
20,60,-51.59503031929826,-1.489712552834093,52.271726736341066,38.62928348909657,321
20,72,-51.59503031929826,-1.489712552834093,52.271726736341066,38.62928348909657,321
24,48,-51.59503031929826,-1.489712552834093,52.271726736341066,38.62928348909657,321
24,60,-51.59503031929826,-1.489712552834093,52.271726736341066,38.62928348909657,321
24,72,-51.59503031929826,-1.489712552834093,52.271726736341066,38.62928348909657,321
