Entry Time,Exit Time,Entry Price,Exit Price,PnL,Return [%],Duration,Status
2021-04-05 04:00:00+00:00,2021-04-19 04:00:00+00:00,236.0212872390747,239.7467353668213,147.69096663343916,1.48,14 days 00:00:00,Closed
2021-12-28 05:00:00+00:00,2022-01-04 05:00:00+00:00,370.0149015655517,396.31840426635745,710.5122220699111,7.01,7 days 00:00:00,Closed
2022-03-21 04:00:00+00:00,2022-03-25 04:00:00+00:00,305.14584384155273,335.832,1079.9813124160457,9.95,4 days 00:00:00,Closed
2022-06-09 04:00:00+00:00,2022-07-11 04:00:00+00:00,249.46466633605957,251.9772808532715,108.18930046536352,0.91,32 days 00:00:00,Closed
2023-01-23 05:00:00+00:00,2023-01-25 05:00:00+00:00,135.93793011474608,141.83904866027834,510.37475327681807,4.24,2 days 00:00:00,Closed
2023-08-29 04:00:00+00:00,2023-09-12 04:00:00+00:00,238.6992918319702,270.6246297607422,1665.199635302303,13.27,14 days 00:00:00,Closed
2023-11-14 05:00:00+00:00,2023-11-16 05:00:00+00:00,235.14751377868652,239.3702604904175,240.92568067656248,1.69,2 days 00:00:00,Closed
2024-02-27 05:00:00+00:00,2024-03-05 05:00:00+00:00,204.14201328277588,182.95847805023195,-1513.7480827078825,-10.47,7 days 00:00:00,Closed
2024-03-07 05:00:00+00:00,2024-03-14 04:00:00+00:00,174.43718110656738,167.68611927032472,-513.5983730775829,-3.97,6 days 23:00:00,Closed
2024-03-18 04:00:00+00:00,2024-04-16 04:00:00+00:00,170.10501427459715,156.6616354904175,-994.2252590709596,-8.0,29 days 00:00:00,Closed
2024-04-18 04:00:00+00:00,2024-04-29 04:00:00+00:00,151.325625,188.32578816986086,2783.245938740341,24.34,11 days 00:00:00,Closed
2024-05-01 04:00:00+00:00,2024-07-02 04:00:00+00:00,182.09099999999998,218.78055438995364,2849.02511230882,20.04,62 days 00:00:00,Closed
2024-10-24 04:00:00+00:00,2024-11-07 05:00:00+00:00,244.8023326721191,288.7455696411133,3044.663056574672,17.84,14 days 01:00:00,Closed
2025-03-25 04:00:00+00:00,2025-03-31 04:00:00+00:00,283.74180610656737,249.18534255981447,-2467.8272544309225,-12.27,6 days 00:00:00,Closed
2025-04-02 04:00:00+00:00,2025-04-04 04:00:00+00:00,254.72730610656737,255.2523148803711,18.70063886667694,0.11,2 days 00:00:00,Closed
2025-04-08 04:00:00+00:00,2025-04-30 04:00:00+00:00,245.12249999999997,279.76004389953613,2476.614429639512,14.02,22 days 00:00:00,Closed
