Entry Time,Exit Time,Entry Price,Exit Price,PnL,Return [%],Duration,Status
2020-03-30 04:00:00+00:00,2020-04-13 04:00:00+00:00,152.51622244262694,164.26783110046387,759.7501914240326,7.6,14 days 00:00:00,Closed
2021-03-16 04:00:00+00:00,2021-04-09 04:00:00+00:00,236.3981387786865,252.7435601196289,732.4700303334394,6.81,24 days 00:00:00,Closed
2021-09-14 04:00:00+00:00,2021-09-20 04:00:00+00:00,299.70977755737306,296.1818215789795,-146.62895909153582,-1.28,6 days 00:00:00,Closed
2021-09-22 04:00:00+00:00,2021-09-28 04:00:00+00:00,296.87837599182126,289.6550877990723,-287.11131628559116,-2.53,6 days 00:00:00,Closed
2021-09-30 04:00:00+00:00,2021-10-14 04:00:00+00:00,285.85284645080566,299.0603864593506,499.38217359653885,4.52,14 days 00:00:00,Closed
2021-10-18 04:00:00+00:00,2021-10-19 04:00:00+00:00,303.72179232788085,308.19583110046386,158.53330152727202,1.37,1 days 00:00:00,Closed
2022-03-22 04:00:00+00:00,2022-03-29 04:00:00+00:00,299.9498877868652,313.75304866027835,526.918260752538,4.5,7 days 00:00:00,Closed
2022-06-01 04:00:00+00:00,2022-06-09 04:00:00+00:00,275.3376122131348,267.64610877990725,-353.909972868264,-2.89,8 days 00:00:00,Closed
2022-06-24 04:00:00+00:00,2022-07-11 04:00:00+00:00,261.940902557373,265.51716889953616,150.2797415322463,1.26,17 days 00:00:00,Closed
2022-10-21 04:00:00+00:00,2022-10-27 04:00:00+00:00,234.85737549591062,230.92447328948975,-213.44769619560438,-1.77,6 days 00:00:00,Closed
2022-10-31 04:00:00+00:00,2022-11-03 04:00:00+00:00,233.87687450408933,219.97995133972168,-713.8308334658569,-6.04,3 days 00:00:00,Closed
2022-11-07 05:00:00+00:00,2022-11-23 05:00:00+00:00,222.10100049591063,244.9874456100464,1132.8287832023,10.2,16 days 00:00:00,Closed
2023-10-06 04:00:00+00:00,2023-10-17 04:00:00+00:00,316.7082627868652,329.4252013397217,478.95817623446123,3.91,11 days 00:00:00,Closed
2025-04-24 04:00:00+00:00,2025-05-02 04:00:00+00:00,375.8878622131347,431.52412023925785,1868.7444889315857,14.69,8 days 00:00:00,Closed
2025-08-28 04:00:00+00:00,2025-09-05 04:00:00+00:00,507.34354133605956,508.8154723205567,27.709811874865025,0.19,8 days 00:00:00,Closed
2025-09-09 04:00:00+00:00,2025-10-06 04:00:00+00:00,501.6807076721191,518.3506803588867,470.71959200123285,3.22,27 days 00:00:00,Closed
2025-10-08 04:00:00+00:00,2025-10-14 04:00:00+00:00,523.5416693115234,509.974895980835,-405.7623731914005,-2.69,6 days 00:00:00,Closed
2025-10-16 04:00:00+00:00,2025-10-28 04:00:00+00:00,512.8363070983886,549.725,1040.6121752642841,7.09,12 days 00:00:00,Closed
2025-10-30 04:00:00+00:00,2025-11-05 05:00:00+00:00,530.7452204589844,513.0433377990723,-539.7087148263807,-3.43,6 days 01:00:00,Closed
2025-11-07 05:00:00+00:00,2025-11-20 05:00:00+00:00,497.19848721313474,492.4636364593506,-159.65637539092594,-1.05,13 days 00:00:00,Closed
2025-11-24 05:00:00+00:00,2026-01-20 05:00:00+00:00,475.23749999999995,450.9943912200928,-780.8121400422534,-5.2,57 days 00:00:00,Closed
2026-01-22 05:00:00+00:00,2026-01-29 05:00:00+00:00,447.8438051147461,439.7699952392578,-270.8123970556718,-1.9,7 days 00:00:00,Closed
2026-02-02 05:00:00+00:00,2026-02-05 05:00:00+00:00,430.45511022949216,407.23628244018556,-767.0410494309003,-5.49,3 days 00:00:00,Closed
2026-02-09 05:00:00+00:00,2026-02-11 05:00:00+00:00,405.0524311065674,403.42999267578125,-59.479767112434274,-0.45,2 days 00:00:00,Open
