Entry Time,Exit Time,Entry Price,Exit Price,PnL,Return [%],Duration,Status
2020-04-07 04:00:00+00:00,2020-04-14 04:00:00+00:00,67.7338469467163,69.965,319.07578200915725,3.19,7 days 00:00:00,Closed
2020-10-12 04:00:00+00:00,2020-10-19 04:00:00+00:00,120.12002755737304,119.90001908493042,-29.195157833396184,-0.28,7 days 00:00:00,Closed
2020-10-21 04:00:00+00:00,2020-10-30 04:00:00+00:00,116.72833316802978,111.00446755981446,-514.352806057187,-5.0,9 days 00:00:00,Closed
2020-11-03 05:00:00+00:00,2020-11-20 05:00:00+00:00,109.71483366394042,118.58067938995362,779.381504258149,7.98,17 days 00:00:00,Closed
2021-04-05 04:00:00+00:00,2021-04-09 04:00:00+00:00,123.93193774795532,129.73510305023194,483.1944591265483,4.58,4 days 00:00:00,Closed
2021-10-19 04:00:00+00:00,2021-10-25 04:00:00+00:00,147.08349950408936,148.60565267944338,103.08552562090213,0.93,6 days 00:00:00,Closed
2022-01-31 05:00:00+00:00,2022-02-22 05:00:00+00:00,170.24508366394042,164.8975057296753,-360.7423661700616,-3.24,22 days 00:00:00,Closed
2022-02-24 05:00:00+00:00,2022-03-14 04:00:00+00:00,152.6562918319702,151.3742719497681,-101.21963468056234,-0.94,17 days 23:00:00,Closed
2022-03-16 04:00:00+00:00,2022-03-29 04:00:00+00:00,157.12852805328367,176.60165744018556,1311.4928963645316,12.29,13 days 00:00:00,Closed
2022-06-27 04:00:00+00:00,2022-07-11 04:00:00+00:00,142.7713469467163,145.59716316986083,225.10559708535712,1.88,14 days 00:00:00,Closed
2022-10-24 04:00:00+00:00,2022-11-03 04:00:00+00:00,147.26359744262695,141.98896755981445,-449.31406420782065,-3.68,10 days 00:00:00,Closed
2022-11-07 05:00:00+00:00,2022-12-28 05:00:00+00:00,137.17855561065673,129.60516316986084,-660.7202502093817,-5.62,51 days 00:00:00,Closed
2022-12-30 05:00:00+00:00,2023-01-24 05:00:00+00:00,128.47420866394043,140.23984255981446,1004.9486350711849,9.05,25 days 00:00:00,Closed
2023-08-29 04:00:00+00:00,2023-09-06 04:00:00+00:00,179.7898469467163,188.30579389953616,560.9606954766102,4.63,8 days 00:00:00,Closed
2023-10-09 04:00:00+00:00,2023-10-23 04:00:00+00:00,176.89840255737303,170.82454866027834,-447.31673115170173,-3.53,14 days 00:00:00,Closed
2023-10-25 04:00:00+00:00,2023-11-09 05:00:00+00:00,171.9659448852539,182.86852671051025,762.0288417903035,6.24,15 days 01:00:00,Closed
2024-01-19 05:00:00+00:00,2024-01-26 05:00:00+00:00,189.4246668319702,194.17286927032472,312.21788390679484,2.41,7 days 00:00:00,Closed
2024-03-20 04:00:00+00:00,2024-03-21 04:00:00+00:00,175.80786122131346,176.96147805023193,73.8838123312722,0.56,1 days 00:00:00,Closed
2024-03-25 04:00:00+00:00,2024-05-03 04:00:00+00:00,170.65529232788086,186.55666889953613,1231.4174545606381,9.21,39 days 00:00:00,Closed
2024-05-07 04:00:00+00:00,2024-05-08 04:00:00+00:00,183.5417219467163,182.75858110046389,-76.84680982023697,-0.53,1 days 00:00:00,Closed
2024-08-16 04:00:00+00:00,2024-08-26 04:00:00+00:00,224.03195816802977,226.64661450958252,154.85498873743893,1.07,10 days 00:00:00,Closed
2025-01-28 05:00:00+00:00,2025-02-03 05:00:00+00:00,230.96543110656737,229.87501049041748,-83.92084804963073,-0.57,6 days 00:00:00,Closed
2025-02-05 05:00:00+00:00,2025-02-25 05:00:00+00:00,228.6442637786865,247.876,1212.0512612811947,8.31,20 days 00:00:00,Closed
2025-04-28 04:00:00+00:00,2025-04-30 04:00:00+00:00,210.105,209.19535305023194,-84.18325601624534,-0.53,2 days 00:00:00,Closed
2026-02-02 05:00:00+00:00,2026-02-09 05:00:00+00:00,260.1600137786865,277.7710486602783,1047.751860831122,6.67,7 days 00:00:00,Closed
