create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2024-03-01 00:00:00,XRPUSDT,381608540.0,224042087.627595,6.91337655,4.29717563,6.663076,1.33612144
2024-03-01 00:05:00,XRPUSDT,381649053.5,224289538.50086355,6.98091262,4.27788512,6.68877167,0.80830026
2024-03-01 00:10:00,XRPUSDT,381394913.4,224993993.82283592,6.97379392,4.26854516,6.69110342,1.38682242
2024-03-01 00:15:00,XRPUSDT,380408120.0,224935321.356,6.86055425,4.22597199,6.59652017,1.11296484
2024-03-01 00:20:00,XRPUSDT,380286567.1,225433876.97688,6.85667849,4.17328754,6.56515878,1.03094959
2024-03-01 00:25:00,XRPUSDT,379954116.5,224570402.5358118,6.84921806,4.17185413,6.57333333,0.81083737
2024-03-01 00:30:00,XRPUSDT,380251136.4,225060190.728909,6.86043081,4.20063918,6.58526726,1.10304428
2024-03-01 00:35:00,XRPUSDT,381747526.4,226452632.66048,6.82087364,4.19308872,6.54843029,1.52528736
2024-03-01 00:40:00,XRPUSDT,381610488.2,226406884.80111095,6.78746356,4.19621623,6.50368514,1.20185143
2024-03-01 00:45:00,XRPUSDT,381613159.9,226688054.96786225,6.78531896,4.19929766,6.52764636,1.11068224
2024-03-01 00:50:00,XRPUSDT,381889736.6,226957070.46138,6.8070073,4.18361693,6.53862089,0.94128436
2024-03-01 00:55:00,XRPUSDT,381392021.8,226966392.17318,6.75358082,4.20087315,6.47533699,0.92134846
2024-03-01 01:00:00,XRPUSDT,381639906.9,227419220.52171,6.76601345,4.20531769,6.48584136,1.24940196
2024-03-01 01:05:00,XRPUSDT,381268425.5,226324037.08909932,6.80701237,4.22219071,6.49605713,0.81318725
2024-03-01 01:10:00,XRPUSDT,381382439.3,225795772.22188568,6.74175664,4.22705611,6.48288128,0.97989598
2024-03-01 01:15:00,XRPUSDT,381126601.5,226008074.6895,6.73243952,4.22424647,6.46652874,1.32285661
2024-03-01 01:20:00,XRPUSDT,381974681.1,226101959.7642845,6.73586006,4.2681217,6.47758544,1.02482958
2024-03-01 01:25:00,XRPUSDT,382315508.4,226292549.42196,6.78387097,4.28413787,6.50244771,0.84595991
2024-03-01 01:30:00,XRPUSDT,382357551.6,226566980.44809175,6.81459682,4.28429924,6.51477796,0.88731121
2024-03-01 01:35:00,XRPUSDT,381982103.9,225220812.06437248,6.83966991,4.29973368,6.55487714,0.67206346
