create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2024-01-10 00:00:00,ADAUSDT,105964684.0,54280195.33033832,3.18831649,1.24426385,3.51474263,0.96767916
2024-01-10 00:05:00,ADAUSDT,105799088.0,54186803.61967776,3.18663708,1.24386685,3.51532822,0.83931754
2024-01-10 00:10:00,ADAUSDT,105796527.0,54347675.9199,3.19559842,1.24450526,3.51415723,0.63857846
2024-01-10 00:15:00,ADAUSDT,105824376.0,54776916.15476472,3.13097561,1.24497124,3.46368438,1.70377342
2024-01-10 00:20:00,ADAUSDT,105705627.0,54501285.35367111,3.13361016,1.24316974,3.47127959,0.89819459
2024-01-10 00:25:00,ADAUSDT,105606707.0,54498776.24698284,3.12777371,1.24274078,3.46038296,0.87332647
2024-01-10 00:30:00,ADAUSDT,105053467.0,54176776.7901289,3.17430966,1.25001608,3.49908471,0.52319684
2024-01-10 00:35:00,ADAUSDT,105230688.0,54295785.48435456,3.16261361,1.25106172,3.48210736,1.21313242
2024-01-10 00:40:00,ADAUSDT,105306292.0,54492434.12057536,3.15433611,1.25112939,3.48228477,0.88513737
2024-01-10 00:45:00,ADAUSDT,105253897.0,54414915.39404046,3.15576782,1.24967787,3.4815489,0.8785876
2024-01-10 00:50:00,ADAUSDT,105271760.0,54251549.9164936,3.16220859,1.25137723,3.49418991,0.7014547
2024-01-10 00:55:00,ADAUSDT,105301721.0,54256652.77628624,3.15377081,1.24989085,3.48906198,1.13047986
2024-01-10 01:00:00,ADAUSDT,105496385.0,54372836.829,3.16351584,1.25081601,3.48980607,1.12684491
2024-01-10 01:05:00,ADAUSDT,105366207.0,54376059.22604145,3.16085462,1.2492896,3.49725959,1.10387019
2024-01-10 01:10:00,ADAUSDT,105290795.0,54441954.32983395,3.17335632,1.24835035,3.50806854,0.91862094
2024-01-10 01:15:00,ADAUSDT,105207920.0,54245203.552,3.16273353,1.24737581,3.50640492,0.71105898
2024-01-10 01:20:00,ADAUSDT,105049808.0,54031836.14227344,3.17200591,1.2502999,3.49783981,0.86378988
2024-01-10 01:25:00,ADAUSDT,105066906.0,54108485.77178856,3.16875769,1.25185339,3.49991698,1.15678427
2024-01-10 01:30:00,ADAUSDT,104982817.0,54090365.04174105,3.19040554,1.25004033,3.51783333,0.6899888
2024-01-10 01:35:00,ADAUSDT,104963657.0,54043400.11573982,3.1854321,1.250758,3.5080605,1.29244341
2024-01-10 01:40:00,ADAUSDT,105088948.0,54029311.47653432,3.18992344,1.25418804,3.50281924,0.77849065
2024-01-10 01:45:00,ADAUSDT,105073206.0,54029001.87556452,3.18814815,1.25340904,3.5082185,1.21353238
2024-01-10 01:50:00,ADAUSDT,105370924.0,54155733.06013996,3.17602166,1.25551487,3.48777264,1.08086194
2024-01-10 01:55:00,ADAUSDT,105357948.0,54328318.96139664,3.16376136,1.22568349,3.48241704,1.76107218
2024-01-10 02:00:00,ADAUSDT,105498578.0,54525963.12246772,3.06685838,1.22351138,3.4851338,2.10805882
2024-01-10 02:05:00,ADAUSDT,105472162.0,54465095.64416058,3.07098321,1.22424861,3.48678996,0.83381335
2024-01-10 02:10:00,ADAUSDT,105405275.0,54364625.71409,3.07245681,1.22404301,3.49082796,1.15756522
2024-01-10 02:15:00,ADAUSDT,105518820.0,54584885.586,3.06052632,1.22549908,3.47488885,1.07760309
2024-01-10 02:20:00,ADAUSDT,105507964.0,54588857.28588868,3.06001913,1.22777511,3.47621399,1.13206384
2024-01-10 02:25:00,ADAUSDT,105505233.0,54486960.05246118,3.06125867,1.22692177,3.4789916,0.74657875
2024-01-10 02:30:00,ADAUSDT,105390719.0,54476344.61349472,3.05689696,1.22851786,3.46983396,1.71511619
2024-01-10 02:35:00,ADAUSDT,105389463.0,54338814.50006241,3.05956938,1.22903077,3.47481067,0.60128812
2024-01-10 02:40:00,ADAUSDT,105456143.0,54203575.88864452,3.05835924,1.22788021,3.47530458,1.00133075
2024-01-10 02:45:00,ADAUSDT,105463541.0,53908448.3196452,3.07950997,1.23126264,3.47873393,0.69616523
2024-01-10 02:50:00,ADAUSDT,105570013.0,54104631.6625,3.07480221,1.22793505,3.47957839,1.16970578
2024-01-10 02:55:00,ADAUSDT,105673714.0,54112248.9053231,3.07747661,1.22940047,3.47688765,0.79833325
2024-01-10 03:00:00,ADAUSDT,105496837.0,53879534.4869466,3.08609909,1.22786559,3.49628652,0.92816668
2024-01-10 03:05:00,ADAUSDT,105530672.0,53951491.25551952,3.09268175,1.22717239,3.50644202,1.1133142
2024-01-10 03:10:00,ADAUSDT,105519012.0,54126006.75072336,3.09463039,1.22638514,3.5085922,1.41368377
2024-01-10 03:15:00,ADAUSDT,105625610.0,54135137.2928705,3.08846154,1.22702252,3.50412405,0.91414442
2024-01-10 03:20:00,ADAUSDT,105727382.0,54269619.89307376,3.09487118,1.22581146,3.50659848,1.85215333
2024-01-10 03:25:00,ADAUSDT,105753500.0,54167093.927505,3.09535276,1.22664093,3.49654378,0.85281877
2024-01-10 03:30:00,ADAUSDT,105635006.0,54180194.5774,3.09682081,1.22526258,3.50469754,0.79155402
2024-01-10 03:35:00,ADAUSDT,105458558.0,54051498.36307798,3.10874819,1.22390226,3.51876964,0.41947632
