create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2024-09-23 00:05:00,ADAUSDT,138455303.0,48487862.61233467,3.30645624,1.161094,2.97935202,0.611311
2024-09-23 00:10:00,ADAUSDT,138447533.0,48332033.7703,3.31320104,1.160627,2.98167451,0.940935
2024-09-23 00:15:01,ADAUSDT,138690420.0,48187519.0422846,3.32103746,1.162478,2.9829995,0.760483
2024-09-23 00:20:00,ADAUSDT,138571626.0,48041888.9472123,3.34317984,1.156431,3.01766004,0.909476
2024-09-23 00:25:01,ADAUSDT,138664224.0,48362255.58525984,3.32784993,1.156091,3.00406229,1.42813
2024-09-23 00:30:00,ADAUSDT,138726212.0,48429320.6092,3.34588644,1.157247,3.01322706,1.035777
2024-09-23 00:35:00,ADAUSDT,138702314.0,48504286.58825783,3.3397974,1.159348,3.01357082,1.27663
2024-09-23 00:40:00,ADAUSDT,138802454.0,48580858.9,3.39717564,1.16399,3.11062489,1.275054
2024-09-23 00:45:00,ADAUSDT,138925540.0,48637831.554,3.40353461,1.164129,3.11257003,1.322223
2024-09-23 00:50:00,ADAUSDT,139116665.0,48838094.69573575,3.38919871,1.164287,3.09801186,1.107054
2024-09-23 00:55:00,ADAUSDT,139152049.0,49066664.21222163,3.35179248,1.167042,3.07791304,1.513383
2024-09-23 01:00:00,ADAUSDT,139332580.0,48995400.2752074,3.3592063,1.168847,3.08211552,0.794795
2024-09-23 01:05:00,ADAUSDT,139576671.0,49192597.3345794,3.3311124,1.16844,3.06980773,1.062987
2024-09-23 01:10:00,ADAUSDT,139574562.0,49297735.2984,3.32704585,1.169299,3.07400313,1.290824
2024-09-23 01:15:00,ADAUSDT,139548840.0,49260740.52,3.33178385,1.169767,3.08019526,0.722227
2024-09-23 01:20:00,ADAUSDT,139730461.0,49241801.13889543,3.34158416,1.170185,3.08549991,0.948403
2024-09-23 01:25:00,ADAUSDT,139847886.0,49348236.80960766,3.34596328,1.170887,3.09044875,0.827852
2024-09-23 01:30:00,ADAUSDT,139965802.0,49476238.415666096,3.33410808,1.169576,3.08098224,0.908887
2024-09-23 01:35:02,ADAUSDT,140017271.0,49510107.0256,3.34284051,1.167578,3.08718396,0.659897
2024-09-23 01:40:00,ADAUSDT,140095362.0,49623400.92564558,3.31175961,1.166392,3.07871822,1.878756
2024-09-23 01:45:02,ADAUSDT,139965699.0,49465143.31651896,3.32251521,1.162839,3.08694134,0.466887
2024-09-23 01:50:00,ADAUSDT,139970730.0,49577632.566,3.33255814,1.162738,3.08733624,1.250233
2024-09-23 01:55:00,ADAUSDT,139848655.0,49464469.2735,3.33517603,1.164626,3.08738203,0.453928
2024-09-23 02:00:00,ADAUSDT,139826397.0,49456596.6189,3.33653566,1.180578,3.09130663,0.823894
2024-09-23 02:05:00,ADAUSDT,139737985.0,49369430.1005,3.27819118,1.180019,3.09362968,0.469997
