create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-09-01 00:00:00,ADAUSDT,171099081.0,76279895.32271814,,,3.619270346117867,1.1128311295
2022-09-01 00:05:00,ADAUSDT,170337359.0,76243001.8884,,,3.638201190849263,0.8544310595
2022-09-01 00:10:00,ADAUSDT,170288859.0,76425639.9192,,,3.644078431372549,1.0978635801
2022-09-01 00:15:00,ADAUSDT,170525754.0,76634273.8476,,,3.617399438727783,2.0733699421
2022-09-01 00:20:00,ADAUSDT,171002308.0,76556059.17900468,,,3.630853563038371,0.3782650027
2022-09-01 00:25:00,ADAUSDT,171180540.0,76537832.211504,,,3.622052163048571,0.8470120742
2022-09-01 00:30:00,ADAUSDT,171095655.0,76685072.571,,,3.6094941634241247,1.5416679383
2022-09-01 00:35:00,ADAUSDT,171198602.0,76577134.6746,,,3.567492688933354,0.7512999349
2022-09-01 00:40:00,ADAUSDT,171118873.0,76062339.0485,,,3.5752472187886277,0.6653487452
2022-09-01 00:45:00,ADAUSDT,170958998.0,75423042.80303758,,,3.6489731437598736,0.5335625349
2022-09-01 00:50:00,ADAUSDT,170517146.0,75487940.5342,,,3.66973058637084,1.1761093402
2022-09-01 00:55:00,ADAUSDT,170328629.0,75559183.33230296,,,3.670150435471101,1.6777585214
2022-09-01 01:00:00,ADAUSDT,170308538.0,75780979.26015481,,,3.662080961416825,1.0443986699
2022-09-01 01:05:00,ADAUSDT,170223319.0,75902642.62696122,,,3.65698500394633,1.1381024643
2022-09-01 01:10:00,ADAUSDT,170020281.0,75812043.2979,,,3.6673521037646313,0.8021754366
2022-09-01 01:15:00,ADAUSDT,170090018.0,75627514.20948122,,,3.68046305106248,0.4424550756
2022-09-01 01:20:00,ADAUSDT,169931940.0,75757215.4285704,,,3.684160456635485,1.1834366961
2022-09-01 01:25:00,ADAUSDT,169936903.0,75726942.841054,,,3.70128837283283,1.2705629034
2022-09-01 01:30:00,ADAUSDT,169520045.0,75639844.079,,,3.7045997135126534,1.3097666743
2022-09-01 01:35:00,ADAUSDT,169705487.0,75739558.8481,,,3.707716785998409,1.1023268085
2022-09-01 01:40:00,ADAUSDT,169547076.0,75817908.8533116,,,3.7209525331628575,0.8027535267
2022-09-01 01:45:00,ADAUSDT,169524137.0,75946813.376,,,3.699602227525855,1.0966996759
2022-09-01 01:50:00,ADAUSDT,169512285.0,75890649.9945,,,3.695141314703081,1.456286378
2022-09-01 01:55:00,ADAUSDT,169435870.0,75891862.9563409,,,3.691367819739765,0.7812978431
2022-09-01 02:00:00,ADAUSDT,169367933.0,75876833.984,,,3.679746835443038,1.0863370075
2022-09-01 02:05:00,ADAUSDT,169360764.0,75893469.65993316,,,3.6845690747782,0.5542897757
2022-09-01 02:10:00,ADAUSDT,169631510.0,76028842.782,,,3.6825949367088606,0.8049837432
2022-09-01 02:15:00,ADAUSDT,169637658.0,76235163.5052,,,3.667507091080996,2.1034452401
2022-09-01 02:20:00,ADAUSDT,169644906.0,76253276.56081842,,,3.660531697341513,0.930485978
2022-09-01 02:25:00,ADAUSDT,169565513.0,76204633.89332508,,,3.660795722597893,0.8093644157
2022-09-01 02:30:00,ADAUSDT,169555508.0,76198245.2952,,,3.6569274269557024,1.0176787014
2022-09-01 02:35:00,ADAUSDT,169408848.0,76115395.4064,,,3.6571922110552766,0.8550456458
2022-09-01 02:40:00,ADAUSDT,168949618.0,75776135.49745378,,,3.6548366834170856,0.8275391014
2022-09-01 02:45:00,ADAUSDT,168723883.0,75695815.5039641,,,3.627028714107366,0.4493981728
2022-09-01 02:50:00,ADAUSDT,168465658.0,75304149.126,,,3.619634774465428,0.3981997693
2022-09-01 02:55:00,ADAUSDT,168293486.0,75294505.6364,,,3.615732792258467,0.9390700153
2022-09-01 03:00:00,ADAUSDT,168014112.0,75236719.3536,,,3.614065180102916,2.1039848378
2022-09-01 03:05:00,ADAUSDT,167682730.0,74976212.1438947,,,3.607843137254902,0.8717904728
2022-09-01 03:10:00,ADAUSDT,167323092.0,75048372.3192804,,,3.6224824355971896,2.6875492014
2022-09-01 03:15:00,ADAUSDT,167343426.0,75026954.09838545,,,3.6230505302557705,2.1393163009
2022-09-01 03:20:00,ADAUSDT,167296544.0,75065959.2928,,,3.6138767890479153,1.3640304288
2022-09-01 03:25:00,ADAUSDT,167348876.0,75055970.886,,,3.6181139122315593,1.4605409307
2022-09-01 03:30:00,ADAUSDT,167214260.0,74828381.35,,,3.611309616280876,0.7796432813
2022-09-01 03:35:00,ADAUSDT,167224183.0,74849739.96309412,,,3.612146629388009,1.6722366307
2022-09-01 03:40:00,ADAUSDT,167369951.0,74814368.097,,,3.6101116625310175,0.8181494418
2022-09-01 03:45:00,ADAUSDT,167454824.0,74478074.93822832,,,3.6362214576165153,0.3594904297
2022-09-01 03:50:00,ADAUSDT,167200341.0,74303831.5404,,,3.6781990521327015,0.996195518
2022-09-01 03:55:00,ADAUSDT,167210339.0,74518335.98417553,,,3.696134347275032,1.6407968129
2022-09-01 04:00:00,ADAUSDT,167315748.0,74472239.4348,,,3.692551004270125,1.0934078753
2022-09-01 04:05:00,ADAUSDT,167185466.0,74536012.0914878,,,3.675369613085876,1.0389900004
2022-09-01 04:10:00,ADAUSDT,167110465.0,74464423.204,,,3.6724300534423135,2.7641338393
2022-09-01 04:15:00,ADAUSDT,167246361.0,74407906.0089,,,3.65082838386996,1.2875798956
2022-09-01 04:20:00,ADAUSDT,167319123.0,74523937.3842,,,3.65046875,1.0553898408
2022-09-01 04:25:00,ADAUSDT,167350399.0,74537867.7146,,,3.6502655420181194,1.1939767815
2022-09-01 04:30:00,ADAUSDT,167250676.0,74668778.30154404,,,3.651773160443681,1.7707371253
2022-09-01 04:35:00,ADAUSDT,167215474.0,74695152.2358,,,3.6585899640456465,1.51692634
2022-09-01 04:40:00,ADAUSDT,167210111.0,74885370.92686424,,,3.639563862928349,1.7563241913
2022-09-01 04:45:00,ADAUSDT,167207507.0,74875521.6346,,,3.637254901960784,0.6511690238
2022-09-01 04:50:00,ADAUSDT,167314875.0,75040721.4375,,,3.629796489047693,1.1501744558
2022-09-01 04:55:00,ADAUSDT,167253899.0,75046824.4813,,,3.6311373523927903,1.1009922934
2022-09-01 05:00:00,ADAUSDT,167062033.0,74813180.00769341,,,3.60438542310068,0.4269881335
2022-09-01 05:05:00,ADAUSDT,167186727.0,74816060.3325,,,3.613826167646149,0.5306744402
2022-09-01 05:10:00,ADAUSDT,166960834.0,74748607.4750093,,,3.619504643962848,1.9669376727
2022-09-01 05:15:00,ADAUSDT,167076935.0,74950713.041,,,3.617073925146922,2.457886491
2022-09-01 05:20:00,ADAUSDT,167202047.0,75190760.5359,,,3.5963048498845267,1.3025787523
2022-09-01 05:25:00,ADAUSDT,167275331.0,75422710.42996421,,,3.600371459526389,1.5326987556
2022-09-01 05:30:00,ADAUSDT,167170834.0,75278368.93199702,,,3.586430223592907,0.4573602163
2022-09-01 05:35:00,ADAUSDT,167021446.0,75219101.9837037,,,3.5716259788116074,0.5138744117
2022-09-01 05:40:00,ADAUSDT,167084876.0,75207210.12973756,,,3.557595227168426,1.2866501002
2022-09-01 05:45:00,ADAUSDT,167031072.0,75197388.6144,,,3.551145038167939,0.7024321332
2022-09-01 05:50:00,ADAUSDT,167036021.0,74965766.2248,,,3.554808133312949,0.3300960937
2022-09-01 05:55:00,ADAUSDT,166778145.0,74833353.6615,,,3.580486303477993,0.7453831948
2022-09-01 06:00:00,ADAUSDT,166765880.0,74811869.1817196,,,3.578542883492161,2.2015356335
2022-09-01 06:05:00,ADAUSDT,166850638.0,74832511.143,,,3.5836923076923077,0.9674517916
2022-09-01 06:10:00,ADAUSDT,166841356.0,74714594.06106564,,,3.5875923645320196,0.6380215245
2022-09-01 06:15:00,ADAUSDT,166633455.0,74518481.076,,,3.593802990596578,0.6750840824
2022-09-01 06:20:00,ADAUSDT,166475798.0,74345542.64233261,,,3.5999072786277235,0.7443777213
