open_time,strategy,buyhold
2019-12-07 02:00:00+00:00,11005.34377215041,10433.5999938032
2019-12-07 03:00:00+00:00,11005.34377215041,10404.700070737745
2019-12-07 04:00:00+00:00,11005.34377215041,10444.870289024273
2019-12-07 05:00:00+00:00,11005.34377215041,10443.794896621546
2019-12-07 06:00:00+00:00,11005.34377215041,10408.743199783323
2019-12-07 07:00:00+00:00,11005.34377215041,10404.025559975158
2019-12-07 08:00:00+00:00,11025.912971332817,10368.353014990145
2019-12-07 09:00:00+00:00,11035.045417848902,10353.811246399926
2019-12-07 10:00:00+00:00,11031.995751196531,10373.063900073623
2019-12-07 11:00:00+00:00,11031.995751196531,10387.685383140297
2019-12-07 12:00:00+00:00,11023.076677755022,10374.292221673013
2019-12-07 13:00:00+00:00,11020.146792725893,10375.2891889834
2019-12-07 14:00:00+00:00,11039.923516672503,10402.104974829766
2019-12-07 15:00:00+00:00,11039.923516672503,10388.807158955333
2019-12-07 16:00:00+00:00,11019.048085839973,10369.442306565868
2019-12-07 17:00:00+00:00,11026.739034041433,10376.159923649846
2019-12-07 18:00:00+00:00,11015.385729553564,10352.592445884307
2019-12-07 19:00:00+00:00,11025.640327155508,10380.404944072623
2019-12-07 20:00:00+00:00,11004.764896322979,10351.408198439356
2019-12-07 21:00:00+00:00,10994.14406309239,10328.256723493476
2019-12-07 22:00:00+00:00,11015.751965182204,10372.57378287326
2019-12-07 23:00:00+00:00,10999.637597522005,10336.41561899037
2019-12-08 00:00:00+00:00,11000.622044069556,10337.108782196867
2019-12-08 01:00:00+00:00,11030.52762313676,10307.91464348888
2019-12-08 02:00:00+00:00,11039.710151990495,10281.820006785845
2019-12-08 03:00:00+00:00,11032.30762250782,10261.564343146723
2019-12-08 04:00:00+00:00,11032.30762250782,10277.649557844981
2019-12-08 05:00:00+00:00,11031.109890703448,10283.111189738767
2019-12-08 06:00:00+00:00,11039.51435535413,10305.948829560115
2019-12-08 07:00:00+00:00,11033.667771249307,10292.995990829746
2019-12-08 08:00:00+00:00,11034.398594262411,10296.17912829917
2019-12-08 09:00:00+00:00,11107.318214450053,10367.620598277721
2019-12-08 10:00:00+00:00,11105.486714549997,10366.70797850145
2019-12-08 11:00:00+00:00,11129.036517674722,10387.234572281528
2019-12-08 12:00:00+00:00,11125.67161769008,10369.350237268975
2019-12-08 13:00:00+00:00,11125.67161769008,10401.48579124879
2019-12-08 14:00:00+00:00,11125.67161769008,10400.861787019297
2019-12-08 15:00:00+00:00,11125.67161769008,10497.189634142784
2019-12-08 16:00:00+00:00,11125.67161769008,10459.03541397209
2019-12-08 17:00:00+00:00,11125.67161769008,10485.8585992352
2019-12-08 18:00:00+00:00,11125.67161769008,10480.120639237479
2019-12-08 19:00:00+00:00,11125.67161769008,10467.594936140682
2019-12-08 20:00:00+00:00,11125.67161769008,10486.598280609189
2019-12-08 21:00:00+00:00,11125.67161769008,10483.420420889488
2019-12-08 22:00:00+00:00,11125.67161769008,10509.592193300743
2019-12-08 23:00:00+00:00,11125.67161769008,10464.63363187649
2019-12-09 00:00:00+00:00,11125.67161769008,10477.726467668615
2019-12-09 01:00:00+00:00,11125.67161769008,10419.245813151643
2019-12-09 02:00:00+00:00,11132.375536934704,10445.292064988605
2019-12-09 03:00:00+00:00,11143.438576880133,10459.991718179177
2019-12-09 04:00:00+00:00,11135.660831946127,10445.595479368874
2019-12-09 05:00:00+00:00,11122.084159305912,10430.279798680025
2019-12-09 06:00:00+00:00,11147.243406916614,10454.611989806459
2019-12-09 07:00:00+00:00,11114.191811057548,10398.654116137754
2019-12-09 08:00:00+00:00,11096.359620943678,10381.161531405198
2019-12-09 09:00:00+00:00,11093.101694383893,10375.44666931821
2019-12-09 10:00:00+00:00,11121.308803769707,10405.540105943943
2019-12-09 11:00:00+00:00,11106.07565908857,10391.298018336825
2019-12-09 12:00:00+00:00,11156.741511274975,10438.864285457932
2019-12-09 13:00:00+00:00,11149.729582017259,10432.15992285489
2019-12-09 14:00:00+00:00,11198.57166148472,10477.714892295418
2019-12-09 15:00:00+00:00,11191.304701670811,10316.998378827295
2019-12-09 16:00:00+00:00,11191.304701670811,10301.51658183844
2019-12-09 17:00:00+00:00,11217.838625381588,10332.142343120391
2019-12-09 18:00:00+00:00,11227.250227111499,10340.822175491152
2019-12-09 19:00:00+00:00,11192.808329600572,10264.195589313591
2019-12-09 20:00:00+00:00,11175.152600730238,10196.887248846153
2019-12-09 21:00:00+00:00,11229.467367388599,10248.414943624539
2019-12-09 22:00:00+00:00,11206.734648368309,10227.783805513875
2019-12-09 23:00:00+00:00,11219.703833984682,10239.711368650993
2019-12-10 00:00:00+00:00,11233.144889772473,10252.126927321453
2019-12-10 01:00:00+00:00,11251.59938574702,10253.247105948267
2019-12-10 02:00:00+00:00,11247.797905807784,10247.78824041356
2019-12-10 03:00:00+00:00,11258.533506763153,10262.282658553384
2019-12-10 04:00:00+00:00,11256.344296902094,10260.322309965186
2019-12-10 05:00:00+00:00,11234.895786106059,10240.968710602894
2019-12-10 06:00:00+00:00,11239.982532398832,10245.572794933578
2019-12-10 07:00:00+00:00,11235.279325100515,10241.47175993816
2019-12-10 08:00:00+00:00,11187.14096250955,10197.89926995847
2019-12-10 09:00:00+00:00,11198.752601942066,10208.432072850164
2019-12-10 10:00:00+00:00,11230.379037620525,10237.12058345465
2019-12-10 11:00:00+00:00,11227.797632576689,10234.75993054078
2019-12-10 12:00:00+00:00,11230.421272128202,10237.146125378431
2019-12-10 13:00:00+00:00,11204.153012506402,10213.292476079161
2019-12-10 14:00:00+00:00,11196.311449896008,10155.073095864196
2019-12-10 15:00:00+00:00,11196.311449896008,10087.973791222264
2019-12-10 16:00:00+00:00,11195.618870898541,10095.615415864864
2019-12-10 17:00:00+00:00,11122.791772109134,10030.095519999017
2019-12-10 18:00:00+00:00,11165.182524954607,10067.90978580693
2019-12-10 19:00:00+00:00,11175.5728676619,10077.273327678009
2019-12-10 20:00:00+00:00,11152.308764777334,10052.14548330392
2019-12-10 21:00:00+00:00,11160.631428570881,10069.451297838792
2019-12-10 22:00:00+00:00,11199.776952488906,10109.810985304493
2019-12-10 23:00:00+00:00,11183.23919055968,10094.927650621346
2019-12-11 00:00:00+00:00,11201.262571937657,10111.127320457575
2019-12-11 01:00:00+00:00,11236.804780746894,10143.054040744652
2019-12-11 02:00:00+00:00,11216.384646023198,10124.794620984183
2019-12-11 03:00:00+00:00,11173.504745336386,10086.264094059039
2019-12-11 04:00:00+00:00,11167.559694486547,10087.039805478666
2019-12-11 05:00:00+00:00,11174.924166929653,10051.92171602251
2019-12-11 06:00:00+00:00,11169.58467145038,10087.692440337049
2019-12-11 07:00:00+00:00,11166.133272487517,10094.058070583833
2019-12-11 08:00:00+00:00,11165.649199715961,10098.337831668132
2019-12-11 09:00:00+00:00,11172.953927287888,10111.52176971906
2019-12-11 10:00:00+00:00,11167.268857181065,10097.102432998026
2019-12-11 11:00:00+00:00,11174.74257484182,10096.350141835163
2019-12-11 12:00:00+00:00,11179.646206554076,10133.604929332929
2019-12-11 13:00:00+00:00,11189.412909754148,10102.790920878331
2019-12-11 14:00:00+00:00,11188.311942112368,10091.090723664607
2019-12-11 15:00:00+00:00,11180.48049556006,9963.643264661641
2019-12-11 16:00:00+00:00,11180.48049556006,9979.428798376795
2019-12-11 17:00:00+00:00,11180.615032382113,9979.521444988155
2019-12-11 18:00:00+00:00,11173.179686808719,9978.097986736251
2019-12-11 19:00:00+00:00,11183.085460037568,9981.701182768531
2019-12-11 20:00:00+00:00,11161.260675458054,9951.485569242051
2019-12-11 21:00:00+00:00,11179.179296829105,9980.994375357477
2019-12-11 22:00:00+00:00,11184.312652996283,9992.715481437319
2019-12-11 23:00:00+00:00,11190.921849061524,10008.820960309637
2019-12-12 00:00:00+00:00,11187.68632580123,9912.584013312184
2019-12-12 01:00:00+00:00,11187.68632580123,9875.666360982454
2019-12-12 02:00:00+00:00,11188.587328612724,9926.571326373542
2019-12-12 03:00:00+00:00,11185.85772495171,9926.919002499097
2019-12-12 04:00:00+00:00,11183.006985033548,9908.324906125565
2019-12-12 05:00:00+00:00,11192.78671886044,9938.470581227797
2019-12-12 06:00:00+00:00,11198.75469846248,9947.810125527652
2019-12-12 07:00:00+00:00,11182.522440004966,9918.516720238798
2019-12-12 08:00:00+00:00,11170.691465557076,9901.641962325515
2019-12-12 09:00:00+00:00,11192.09220431947,9972.450994242154
2019-12-12 10:00:00+00:00,11191.316932273741,9986.84008860415
2019-12-12 11:00:00+00:00,11216.214470992405,10022.357327757041
2019-12-12 12:00:00+00:00,11214.518745130988,10021.504090905575
2019-12-12 13:00:00+00:00,11214.17837951073,10019.863754852131
2019-12-12 14:00:00+00:00,11229.09040279613,9969.809447544278
2019-12-12 15:00:00+00:00,11224.332116408483,10006.92050458312
2019-12-12 16:00:00+00:00,11216.264078819531,10032.859056006793
2019-12-12 17:00:00+00:00,11228.338480242845,10020.627823520968
2019-12-12 18:00:00+00:00,11191.442424869316,10073.682096742548
2019-12-12 19:00:00+00:00,11192.263077297323,10061.770809413883
2019-12-12 20:00:00+00:00,11188.509117039233,10107.692564525098
2019-12-12 21:00:00+00:00,11188.509117039233,10053.380559627996
2019-12-12 22:00:00+00:00,11188.461638944265,10044.512412706998
2019-12-12 23:00:00+00:00,11181.409503228708,10050.693716769154
2019-12-13 00:00:00+00:00,11182.512110515552,10049.093076780924
2019-12-13 01:00:00+00:00,11197.705297467735,10039.836080694196
2019-12-13 02:00:00+00:00,11194.708826932867,10047.848224404644
2019-12-13 03:00:00+00:00,11190.239030992281,10062.354030326818
2019-12-13 04:00:00+00:00,11191.719429281427,10060.835548828094
2019-12-13 05:00:00+00:00,11188.743445848326,10062.563253743176
2019-12-13 06:00:00+00:00,11200.993068894479,10045.352529832713
2019-12-13 07:00:00+00:00,11197.985606313461,10063.717783307888
2019-12-13 08:00:00+00:00,11197.985606313461,10029.873566580529
2019-12-13 09:00:00+00:00,11197.985606313461,10038.935238423894
2019-12-13 10:00:00+00:00,11197.985606313461,10046.830415605727
2019-12-13 11:00:00+00:00,11197.985606313461,10050.992310500913
2019-12-13 12:00:00+00:00,11197.985606313461,10065.490394660315
2019-12-13 13:00:00+00:00,11197.985606313461,10056.67153226589
2019-12-13 14:00:00+00:00,11197.985606313461,10040.011920210738
2019-12-13 15:00:00+00:00,11197.985606313461,10077.652213200692
2019-12-13 16:00:00+00:00,11197.985606313461,10108.980471182062
2019-12-13 17:00:00+00:00,11197.985606313461,10099.612618599345
2019-12-13 18:00:00+00:00,11197.985606313461,10071.68592024149
2019-12-13 19:00:00+00:00,11197.985606313461,10077.518071203127
2019-12-13 20:00:00+00:00,11197.985606313461,10079.015643835732
2019-12-13 21:00:00+00:00,11197.985606313461,10062.523370087116
2019-12-13 22:00:00+00:00,11197.985606313461,10073.091490954797
2019-12-13 23:00:00+00:00,11197.985606313461,10088.464687869868
2019-12-14 00:00:00+00:00,11197.985606313461,10080.392838888585
2019-12-14 01:00:00+00:00,11186.040785858575,10099.05655134034
2019-12-14 02:00:00+00:00,11201.955973333206,10078.34332211776
2019-12-14 03:00:00+00:00,11198.95246202875,10080.863658952976
2019-12-14 04:00:00+00:00,11200.437227551136,10082.536936346944
2019-12-14 05:00:00+00:00,11202.297369858978,10085.587476171359
2019-12-14 06:00:00+00:00,11229.502042709328,10049.094313329375
2019-12-14 07:00:00+00:00,11226.8712763124,10060.677866360513
2019-12-14 08:00:00+00:00,11272.37131217663,9983.401156715216
2019-12-14 09:00:00+00:00,11272.133578332521,9988.344295748188
2019-12-14 10:00:00+00:00,11267.700780692674,9978.810326865467
2019-12-14 11:00:00+00:00,11267.700780692674,9986.860554910982
2019-12-14 12:00:00+00:00,11267.700780692674,9946.437751123312
2019-12-14 13:00:00+00:00,11267.700780692674,9933.825189101753
2019-12-14 14:00:00+00:00,11267.700780692674,9949.474969089199
2019-12-14 15:00:00+00:00,11267.700780692674,9843.480795864494
2019-12-14 16:00:00+00:00,11267.700780692674,9854.705539956161
2019-12-14 17:00:00+00:00,11267.700780692674,9859.547478332093
2019-12-14 18:00:00+00:00,11267.700780692674,9892.70560892367
2019-12-14 19:00:00+00:00,11267.700780692674,9870.688586959293
2019-12-14 20:00:00+00:00,11267.700780692674,9856.923496826787
2019-12-14 21:00:00+00:00,11267.700780692674,9880.677999758449
2019-12-14 22:00:00+00:00,11267.700780692674,9882.842683736897
2019-12-14 23:00:00+00:00,11267.700780692674,9852.497238924487
