Entry Time,Exit Time,Entry Price,Exit Price,PnL,Return [%],Duration,Status
2022-01-02 08:00:00+00:00,2022-01-02 15:00:00+00:00,3744.367839688879,3751.3851539480893,-27.063143235317824,-0.27,0 days 07:00:00,Closed
2022-01-02 17:00:00+00:00,2022-01-03 03:00:00+00:00,3836.0900217544604,3797.669171710684,95.07212511069517,0.92,0 days 10:00:00,Closed
2022-01-03 03:00:00+00:00,2022-01-03 12:00:00+00:00,3797.328857,3831.3602470000005,82.10543653757466,0.82,0 days 09:00:00,Closed
2022-01-03 16:00:00+00:00,2022-01-03 20:00:00+00:00,3783.4246869999993,3736.3287649999997,-134.3640325081007,-1.32,0 days 04:00:00,Closed
2022-01-03 22:00:00+00:00,2022-01-04 07:00:00+00:00,3722.696474,3750.414538,66.50519446631209,0.66,0 days 09:00:00,Closed
2022-01-04 07:00:00+00:00,2022-01-04 10:00:00+00:00,3750.414538,3766.438850298644,-51.181736325225955,-0.51,0 days 03:00:00,Closed
2022-01-04 12:00:00+00:00,2022-01-04 13:00:00+00:00,3835.0391430000004,3831.959243,0.034256265571530164,0.0,0 days 01:00:00,Closed
2022-01-04 15:00:00+00:00,2022-01-05 00:00:00+00:00,3868.7358480072444,3787.6401662812914,214.34834097381258,2.02,0 days 09:00:00,Closed
2022-01-05 10:00:00+00:00,2022-01-05 18:00:00+00:00,3832.9764615564604,3773.576882452614,156.43901923076197,1.47,0 days 08:00:00,Closed
2022-01-06 20:00:00+00:00,2022-01-07 03:00:00+00:00,3441.1019520881214,3362.6237941474474,239.94270548568124,2.2,0 days 07:00:00,Closed
2022-01-08 02:00:00+00:00,2022-01-08 15:00:00+00:00,3215.6013314760075,3178.0866595489656,119.8545632036842,1.09,0 days 13:00:00,Closed
2022-01-09 04:00:00+00:00,2022-01-10 07:00:00+00:00,3118.7810333339175,3160.5234261162504,-168.69904732168993,-1.42,1 days 03:00:00,Closed
2022-01-11 04:00:00+00:00,2022-01-11 16:00:00+00:00,3116.42602972471,3132.4956459692844,-65.83752560128087,-0.6,0 days 12:00:00,Closed
2022-01-11 18:00:00+00:00,2022-01-12 12:00:00+00:00,3229.0672044789203,3269.7791375184447,-146.06260176130124,-1.34,0 days 18:00:00,Closed
2022-01-12 14:00:00+00:00,2022-01-13 03:00:00+00:00,3365.3843390972734,3336.375927684807,84.87290358810564,0.78,0 days 13:00:00,Closed
2022-01-13 03:00:00+00:00,2022-01-13 13:00:00+00:00,3335.390317,3364.650302,83.37070191460182,0.8,0 days 10:00:00,Closed
2022-01-13 15:00:00+00:00,2022-01-13 19:00:00+00:00,3378.142065209434,3271.4569864796595,344.63103462548224,3.08,0 days 04:00:00,Closed
2022-01-14 19:00:00+00:00,2022-01-14 21:00:00+00:00,3291.6772069999997,3300.7194870000003,21.190250984495943,0.19,0 days 02:00:00,Closed
2022-01-15 12:00:00+00:00,2022-01-15 13:00:00+00:00,3316.014897,3281.724222,104.15464640926797,0.95,0 days 01:00:00,Closed
2022-01-15 15:00:00+00:00,2022-01-15 16:00:00+00:00,3339.4515349999997,3359.5418350000004,57.42777541634802,0.52,0 days 01:00:00,Closed
2022-01-16 02:00:00+00:00,2022-01-16 16:00:00+00:00,3320.1157359999997,3350.914424,93.81214841997628,0.85,0 days 14:00:00,Closed
2022-01-17 03:00:00+00:00,2022-01-17 16:00:00+00:00,3325.007203,3234.439377,-312.95737495767537,-2.8,0 days 13:00:00,Closed
2022-01-17 18:00:00+00:00,2022-01-17 21:00:00+00:00,3206.841764,3206.2478370000003,-10.69188950657525,-0.1,0 days 03:00:00,Closed
2022-01-17 23:00:00+00:00,2022-01-18 08:00:00+00:00,3192.9575999999997,3184.74429,-36.55345283098522,-0.34,0 days 09:00:00,Closed
2022-01-18 10:00:00+00:00,2022-01-18 13:00:00+00:00,3165.1492599999997,3161.0414029999997,-22.66370666822951,-0.21,0 days 03:00:00,Closed
2022-01-18 15:00:00+00:00,2022-01-19 02:00:00+00:00,3119.315514,3169.24894,163.92249917607955,1.52,0 days 11:00:00,Closed
2022-01-19 02:00:00+00:00,2022-01-19 08:00:00+00:00,3166.2249519795505,3060.9357048849533,372.8531951634696,3.25,0 days 06:00:00,Closed
2022-01-19 14:00:00+00:00,2022-01-19 15:00:00+00:00,3123.0366299999996,3155.902945,110.02549575552086,0.97,0 days 01:00:00,Closed
2022-01-19 17:00:00+00:00,2022-01-20 14:00:00+00:00,3098.8072702107884,3177.393026644308,-322.08529043310887,-2.62,0 days 21:00:00,Closed
2022-01-20 16:00:00+00:00,2022-01-20 21:00:00+00:00,3258.4912284042157,3194.8007917436794,215.16374797478363,1.88,0 days 05:00:00,Closed
2022-01-20 23:00:00+00:00,2022-01-21 00:00:00+00:00,3058.212261,3000.8199759999998,203.54194636119033,1.8,0 days 01:00:00,Closed
2022-01-23 06:00:00+00:00,2022-01-23 19:00:00+00:00,2464.826177272631,2419.662155359634,221.54587909401852,1.75,0 days 13:00:00,Closed
2022-01-23 23:00:00+00:00,2022-01-24 01:00:00+00:00,2444.7332,2488.483231,200.75454806125913,1.71,0 days 02:00:00,Closed
2022-01-24 03:00:00+00:00,2022-01-24 07:00:00+00:00,2435.680485,2433.139839,-22.017472577648473,-0.18,0 days 04:00:00,Closed
2022-01-24 09:00:00+00:00,2022-01-24 10:00:00+00:00,2383.7048969999996,2333.779656,-259.2371490060752,-2.17,0 days 01:00:00,Closed
2022-01-24 12:00:00+00:00,2022-01-24 20:00:00+00:00,2238.661397,2376.48684,708.6992670369924,6.07,0 days 08:00:00,Closed
2022-01-25 07:00:00+00:00,2022-01-25 17:00:00+00:00,2364.149032,2430.530622,337.45618625782976,2.73,0 days 10:00:00,Closed
2022-01-26 22:00:00+00:00,2022-01-27 12:00:00+00:00,2417.42501,2454.0235720000005,182.22405804751781,1.43,0 days 14:00:00,Closed
2022-01-27 21:00:00+00:00,2022-01-28 07:00:00+00:00,2339.261568,2419.47394,431.68424876093655,3.35,0 days 10:00:00,Closed
