create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2023-10-23 00:00:00,AVAXUSDT,4332044.0,43662671.476,1.8153527,1.07338189,2.17486651,2.01443598
2023-10-23 00:05:00,AVAXUSDT,4336175.0,43804039.85,1.82710606,1.0745521,2.19279661,1.16340977
2023-10-23 00:10:00,AVAXUSDT,4341744.0,43769121.264,1.8195088,1.07418324,2.18964189,1.11875112
2023-10-23 00:15:00,AVAXUSDT,4348822.0,43810032.828,1.83135889,1.07122801,2.20847032,1.05019918
2023-10-23 00:20:00,AVAXUSDT,4335802.0,43585555.9516768,1.84115861,1.06936118,2.21663105,0.62318336
2023-10-23 00:25:00,AVAXUSDT,4320777.0,43178239.77921681,1.84222846,1.07122977,2.21163198,0.40259585
2023-10-23 00:30:00,AVAXUSDT,4326962.0,43412875.19730234,1.81985123,1.07418312,2.18351988,1.5999843
2023-10-23 00:35:00,AVAXUSDT,4327627.0,43307985.75016609,1.82789939,1.07573679,2.18579973,0.62525512
2023-10-23 00:40:00,AVAXUSDT,4326479.0,43255132.52010578,1.83457769,1.07598542,2.19084412,0.60495802
2023-10-23 00:45:00,AVAXUSDT,4322244.0,43308884.88,1.82925693,1.07466756,2.19065096,1.36646648
2023-10-23 00:50:00,AVAXUSDT,4311679.0,43379802.419,1.81759109,1.0770611,2.18257181,1.6226945
2023-10-23 00:55:00,AVAXUSDT,4320565.0,43369831.47,1.81974448,1.08024361,2.18357115,1.00064544
2023-10-23 01:00:00,AVAXUSDT,4313859.0,43311354.91945779,1.83438302,1.07979714,2.20383647,0.89175494
2023-10-23 01:05:00,AVAXUSDT,4319529.0,43199609.529,1.85399061,1.08048672,2.22278481,0.88316817
2023-10-23 01:10:00,AVAXUSDT,4323629.0,43501132.77025146,1.85379019,1.07604972,2.23219512,0.95702842
2023-10-23 01:15:00,AVAXUSDT,4322122.0,43437326.1,1.85704209,1.07579551,2.23384736,0.69816386
2023-10-23 01:20:00,AVAXUSDT,4326109.0,43464424.73695184,1.8712497,1.07485352,2.25407422,0.89686684
2023-10-23 01:25:00,AVAXUSDT,4332953.0,43641502.616,1.86542541,1.07694403,2.24305284,1.08827289
2023-10-23 01:30:00,AVAXUSDT,4315847.0,43644851.62828796,1.86361491,1.07838264,2.25034415,1.25592018
