timestamp,sum_open_interest,sum_open_interest_value
1691797200000,118308.847,3480140776.645344
1691797500000,118306.755,3480584732.1
1691797800000,118268.073,3478815417.379517
1691798100000,118264.448,3478855175.9232
1691798400000,118242.697,3478190464.0874705
1691798700000,118207.344,3476216927.162183
1691799000000,118228.529,3475623181.2775
1691799300000,118222.852,3475456291.67
1691799600000,118200.056,3475178387.070353
1691799900000,118203.84,3475522812.892662
1691800200000,118149.727,3476260342.6575
1691800500000,118158.931,3476735256.7296815
1691800800000,118184.184,3476931419.6064
1691801100000,118162.383,3477388953.0687
1691801400000,118139.529,3477153501.2454
1691801700000,118158.518,3478778955.5033784
1691802000000,118151.966,3478984638.87
1691802300000,118139.432,3476686012.5520387
1691802600000,118181.395,3476996394.89053
1691802900000,118159.632,3476988963.1584
1691803200000,118168.812,3476315604.65092
1691803500000,118171.972,3475687768.1202917
1691803800000,118168.4,3475805317.6
1691804100000,118133.625,3474959646.1875
1691804400000,118130.304,3473837977.6084566
1691804700000,118125.303,3473403659.5332
1691805000000,118126.694,3473759834.438314
1691805300000,118126.133,3473591969.3126144
1691805600000,117884.19,3464878059.0719624
1691805900000,117829.205,3462623281.494
1691806200000,117768.885,3462181458.1185
1691806500000,117756.119,3462277186.4499
1691806800000,117752.841,3462650297.333678
1691807100000,117752.131,3462760466.7432
1691807400000,117770.393,3463183148.563057
1691807700000,117778.677,3463340886.5235
1691808000000,117787.617,3463591992.9318
1691808300000,117789.232,3463223427.9503927
1691808600000,117745.624,3459450445.7907605
1691808900000,117749.263,3459638195.9082
1691809200000,117778.259,3460363935.2497306
1691809500000,117793.579,3460798909.7358
1691809800000,117780.356,3460645976.0632
1691810100000,117785.399,3460859259.990753
1691810400000,117783.709,3460838721.547
1691810700000,117797.142,3460799723.123515
1691811000000,117862.816,3462232006.2816
1691811300000,117887.514,3461955468.6324
1691811600000,117944.613,3465047607.4818
1691811900000,117728.349,3457842976.727218
1691812200000,117673.29,3456982378.962
1691812500000,117578.821,3455758259.853666
1691812800000,117583.326,3455550542.8206
1691813100000,117589.457,3456545407.640873
1691813400000,117591.814,3456846556.158
1691813700000,117504.388,3455345783.9668
1691814000000,117484.846,3455081491.756585
1691814300000,117433.518,3454365648.729
1691814600000,117448.289,3453779190.642209
1691814900000,117447.794,3454104387.2018
1691815200000,117467.517,3454973116.9713645
1691815500000,117467.724,3454737509.6124
1691815800000,117473.663,3454900428.83
1691816100000,117487.292,3455313006.4492
1691816400000,117475.173,3454340317.645447
1691816700000,117490.106,3454784817.9194
1691817000000,117495.694,3454792902.1421537
1691817300000,117470.505,3454455140.535
1691817600000,117463.616,3453923246.9790344
1691817900000,117454.73,3453192552.946
1691818200000,117483.893,3454054032.8965454
1691818500000,117451.775,3452541906.835
1691818800000,117474.944,3453234716.352
1691819100000,117483.432,3453507722.0424
1691819400000,117474.005,3452948671.1665
1691819700000,117482.627,3453206457.9786587
1691820000000,117488.115,3453351661.818
1691820300000,117500.624,3452967337.3632
1691820600000,117539.284,3453104347.1372
1691820900000,117464.675,3452275051.7825
1691821200000,117485.68,3452273719.790666
1691821500000,117496.092,3452599164.2016
1691821800000,117496.581,3452649159.127611
1691822100000,117534.41,3452867129.775
1691822400000,117539.22,3452796864.954
1691822700000,117539.945,3453521186.135229
1691823000000,117509.94,3453716244.2530766
1691823300000,117452.81,3453194830.967
1691823600000,117391.991,3452580629.7037
1691823900000,117420.298,3453362227.575054
1691824200000,117377.735,3451406968.421064
1691824500000,117423.921,3452885624.1813
1691824800000,117433.105,3453107713.674178
1691825100000,117429.026,3452676504.9968796
1691825400000,117470.378,3453276702.066
1691825700000,117626.95,3458624141.2770324
1691826000000,117622.709,3458601659.9778
1691826300000,117605.528,3458547988.2792654
1691826600000,117606.237,3458411329.5879
1691826900000,117658.706,3461026486.9738007
1691827200000,117654.771,3460250346.0642
1691827500000,117692.894,3461830553.4054
1691827800000,117665.148,3460562653.1908603
1691828100000,117664.173,3460272177.6081614
1691828400000,117541.879,3456087843.9206214
1691828700000,117538.979,3456138931.6054597
1691829000000,117545.886,3455684484.1596
1691829300000,117548.124,3455240166.9470186
1691829600000,117592.827,3455812623.967043
1691829900000,117592.728,3455996091.2958474
1691830200000,117392.439,3449365513.6248
1691830500000,117377.736,3448792639.152
1691830800000,117392.231,3449335923.473
1691831100000,117394.792,3450103802.6088
1691831400000,117314.479,3448390229.6996374
1691831700000,117324.424,3448868767.904
1691832000000,117303.305,3449574314.9113536
1691832300000,117302.69,3449181850.0781994
1691832600000,117323.029,3449613824.7783
1691832900000,117380.576,3451712470.025304
1691833200000,117368.633,3451613253.514639
1691833500000,117347.877,3450906663.3974833
1691833800000,117325.244,3449829699.100122
1691834100000,117353.977,3451063607.8321
1691834400000,117370.354,3451745353.7010307
1691834700000,117354.791,3451204900.1653
1691835000000,117367.825,3451465073.2520714
1691835300000,117353.766,3451777271.9363213
1691835600000,117350.037,3451848721.7460704
1691835900000,117362.605,3452490960.0665
1691836200000,117331.839,3451468772.9407597
1691836500000,117314.862,3450394332.2268
1691836800000,117312.33,3450355056.261
1691837100000,117312.247,3450111515.1581235
1691837400000,117294.075,3451014545.2425
1691837700000,117304.813,3451224903.273
1691838000000,117330.194,3452194565.0426
1691838300000,117363.076,3453122787.264959
1691838600000,117424.888,3454439262.2204514
1691838900000,117438.863,3454323228.5094
1691839200000,117411.638,3452559236.9211626
1691839500000,117407.579,3452123304.5791
1691839800000,117409.949,3452192989.4521
1691840100000,117419.291,3452455929.4148
1691840400000,117385.942,3451944919.2056
1691840700000,117397.013,3452458317.1092
1691841000000,117418.099,3454452214.3899
1691841300000,117409.351,3453563324.0053835
1691841600000,117430.816,3454463630.0420184
1691841900000,117425.708,3454288567.0944
1691842200000,117453.21,3455238531.78
1691842500000,117422.579,3454035542.259781
1691842800000,117442.792,3454290346.956995
1691843100000,117438.228,3453987467.5308
1691843400000,117398.52,3452890050.684
1691843700000,117376.877,3451856938.4457216
1691844000000,117368.746,3451315063.739532
1691844300000,117367.52,3450992400.816
1691844600000,117362.064,3450458020.8947353
1691844900000,117365.412,3451564191.8844
1691845200000,117334.974,3451401380.9132752
1691845500000,117354.852,3451221597.9359536
1691845800000,117396.92,3453019087.344
1691846100000,117405.249,3453357994.086
1691846400000,117393.073,3453086482.9444036
1691846700000,117385.8,3452868091.26
1691847000000,117348.994,3451810598.2675824
1691847300000,117345.548,3451414195.9952
1691847600000,117313.321,3450595367.2335
1691847900000,117326.282,3450662956.465096
1691848200000,117354.692,3450936948.8657675
1691848500000,117379.218,3450456016.4844
1691848800000,117379.141,3450535918.4065
1691849100000,117353.471,3450109899.9703
1691849400000,117332.109,3449681336.709
1691849700000,117335.117,3449793241.9404
1691850000000,117315.151,3450731314.5442
1691850300000,117161.616,3446636987.1648
1691850600000,117120.533,3446319530.909864
1691850900000,117136.046,3446716439.9454
1691851200000,117321.941,3452625118.8086686
1691851500000,117336.722,3453306658.915818
1691851800000,117278.268,3451696422.9407926
1691852100000,117418.077,3455696198.7639
1691852400000,117414.7,3456629721.779434
1691852700000,117469.646,3457259382.473011
1691853000000,117533.626,3459077659.1854634
1691853300000,117552.71,3459504404.548036
1691853600000,117584.1,3461546561.49
1691853900000,117624.07,3462560106.3181987
1691854200000,117615.425,3462539304.2875
1691854500000,117637.805,3463456013.3550043
1691854800000,117608.604,3462786414.2378325
1691855100000,117588.248,3461693757.0597787
1691855400000,117557.443,3459810032.8835263
1691855700000,117533.952,3458495304.576
1691856000000,117541.89,3458796041.0380216
1691856300000,117539.756,3460052537.8242693
1691856600000,117534.25,3460032474.9846354
1691856900000,117483.107,3459689528.1788
1691857200000,117502.13,3461172051.1370344
1691857500000,117455.609,3459871107.7397113
1691857800000,117437.795,3460433811.2495
1691858100000,117444.459,3460567584.477081
1691858400000,117457.953,3460593194.4672
1691858700000,117489.862,3461098292.570004
1691859000000,117551.004,3462322338.515709
1691859300000,117561.4,3462206742.28
1691859600000,117588.474,3462439652.3196
1691859900000,117598.068,3462827989.7484
1691860200000,117588.277,3462689267.957888
1691860500000,117598.232,3462691080.3174043
1691860800000,117636.586,3463528274.221909
1691861100000,117673.056,3464647787.808
1691861400000,117678.681,3464954619.1002
1691861700000,117672.783,3464697806.195854
1691862000000,117715.262,3464676979.430215
1691862300000,117720.915,3464860129.6871357
1691862600000,117732.571,3463692238.82
1691862900000,117719.041,3463362070.651943
1691863200000,117722.839,3463299972.8249
1691863500000,117719.941,3461707901.0283
1691863800000,117647.661,3460111828.1388
1691864100000,117567.584,3457437360.5673904
1691864400000,117496.032,3456498269.376
1691864700000,117421.128,3454893591.2568
1691865000000,117383.549,3453855244.539329
1691865300000,117421.414,3455113364.8086
1691865600000,117438.041,3455602612.6209
1691865900000,117479.55,3457263400.915385
1691866200000,117473.038,3456576544.3369675
1691866500000,117495.139,3456460249.5881
1691866800000,117493.078,3456400699.3289957
1691867100000,117498.687,3455883131.9127
1691867400000,117506.563,3456185285.5501
1691867700000,117447.581,3454179995.0501304
1691868000000,117445.346,3453591891.6822987
1691868300000,117457.46,3453696209.4918637
1691868600000,117490.082,3455030841.374
1691868900000,117495.794,3455169995.1938334
1691869200000,117501.928,3455484948.4312
1691869500000,117483.495,3454768540.73553
1691869800000,117474.081,3454321575.1601386
1691870100000,117463.414,3453776761.842
1691870400000,117467.167,3454415713.5525
1691870700000,117472.144,3454914491.112
1691871000000,117451.976,3455378407.932
1691871300000,117449.056,3455309936.4333997
1691871600000,117451.06,3455354853.587508
1691871900000,117448.809,3455125160.992907
1691872200000,117448.493,3455099767.074
1691872500000,117443.099,3454853311.0446153
1691872800000,117455.582,3454837264.890525
1691873100000,117442.111,3454371787.6874
1691873400000,117438.831,3454264798.175551
1691873700000,117441.744,3454278783.7488
1691874000000,117455.725,3454396521.754681
1691874300000,117431.112,3452606492.0735803
1691874600000,117451.507,3453203502.4577
1691874900000,117400.361,3452239795.4577
1691875200000,117353.376,3450846433.3056
1691875500000,117355.236,3450901127.7216
1691875800000,117311.17,3450008982.3856635
1691876100000,117306.986,3449564422.4118
1691876400000,117276.096,3448650161.629164
1691876700000,117263.955,3447931042.7639294
1691877000000,117178.833,3443548519.972899
1691877300000,117311.92,3450331266.272
1691877600000,117302.954,3450067561.8664
1691877900000,117404.69,3453452160.0296535
1691878200000,117409.773,3453163251.482763
1691878500000,117414.762,3454125049.4193053
1691878800000,117432.321,3454803226.8865457
1691879100000,117379.781,3453175343.739726
1691879400000,117351.368,3452019576.2248
1691879700000,117349.488,3451260177.0288
1691880000000,117368.332,3452002170.2844
1691880300000,117360.509,3452187033.1422677
1691880600000,117364.889,3452511203.2241
1691880900000,117340.684,3452033848.5276
1691881200000,117340.493,3452085155.4977717
1691881500000,117345.949,3451999970.0011635
1691881800000,117336.662,3452294103.3053503
1691882100000,117322.748,3451799498.0072
1691882400000,117301.616,3451189495.144
1691882700000,117294.712,3451035688.856558
1691883000000,117294.796,3451142319.444383
1691883300000,117274.181,3450335302.371735
1691883600000,117270.038,3450037694.5504417
1691883900000,117253.129,3449669132.3703
1691884200000,117209.524,3448104939.8892
1691884500000,117209.238,3448084805.3316
1691884800000,117195.962,3447998958.8096
1691885100000,117199.656,3448095919.2792
1691885400000,117235.064,3448370668.3918552
1691885700000,117282.202,3450395469.9592
1691886000000,117283.673,3450520844.7619
1691886300000,117288.383,3450615006.7470236
1691886600000,117249.555,3449439365.8741264
1691886900000,117243.419,3449254978.930154
1691887200000,117215.652,3448519646.5356
1691887500000,117183.887,3449031835.7145143
1691887800000,117221.745,3450518746.9608216
1691888100000,117245.551,3451486254.8931
1691888400000,117225.664,3451522115.4176
1691888700000,117217.29,3451452786.788092
1691889000000,117262.373,3452791902.4401183
1691889300000,117278.337,3453295816.4661
1691889600000,117242.235,3452185156.703906
1691889900000,117248.859,3451741587.165012
1691890200000,117225.637,3449814735.021901
1691890500000,117195.58,3449358908.35
1691890800000,117181.772,3449098666.438765
1691891100000,117175.833,3448976903.6886
1691891400000,117175.894,3449517708.2872
1691891700000,117173.702,3449772236.3292546
1691892000000,117157.058,3449420111.5766
1691892300000,117212.333,3451204434.6706142
1691892600000,117250.824,3452720189.5752
1691892900000,117252.075,3452666747.2050033
1691893200000,117262.323,3452926691.74578
1691893500000,117259.644,3452827477.224
1691893800000,117261.553,3452896528.784848
1691894100000,117266.706,3452929601.8795567
1691894400000,117276.865,3452944311.122116
1691894700000,117274.303,3452842229.1103115
1691895000000,117292.508,3453177921.338442
1691895300000,117300.718,3453096027.3735485
1691895600000,117289.351,3452365130.9446
1691895900000,117302.699,3452261240.970644
1691896200000,116765.774,3432750543.1486015
1691896500000,117021.056,3439930690.0544276
1691896800000,117047.649,3440484681.182905
1691897100000,117031.337,3441030145.4255214
1691897400000,116998.703,3439788974.302733
1691897700000,116986.622,3439406686.8
1691898000000,116898.011,3436763765.876671
1691898300000,116863.269,3435571903.879231
1691898600000,116847.896,3435020650.491998
1691898900000,116763.021,3433393279.9008
1691899200000,116743.309,3432712584.0566406
1691899500000,116716.017,3431077408.5456
1691899800000,116653.19,3428752217.713
1691900100000,116636.231,3427584829.607472
1691900400000,116327.601,3417006951.774
1691900700000,116355.944,3418651833.515556
1691901000000,116340.674,3418112270.2548
1691901300000,116349.392,3418740724.8928
1691901600000,116216.097,3415753793.3658
1691901900000,116261.268,3416602763.625506
1691902200000,116246.496,3416775133.68
1691902500000,116194.749,3415165165.3517632
1691902800000,116112.942,3411094536.65005
1691903100000,116046.55,3408728150.39
1691903400000,116050.44,3408572156.478886
1691903700000,116133.585,3411262695.514403
1691904000000,116301.773,3415248084.8542
1691904300000,116311.952,3416175079.8016
1691904600000,116293.97,3415674236.6299696
1691904900000,116248.972,3413832610.8513665
1691905200000,116240.929,3413414880.085
1691905500000,116241.819,3414429070.3965
1691905800000,116228.02,3413570456.192
1691906100000,116223.035,3413660221.1071076
1691906400000,116214.013,3413693660.6646
1691906700000,116228.237,3413565206.5715
1691907000000,115952.708,3406472610.191507
1691907300000,115935.411,3407005516.5981
1691907600000,115933.597,3405806089.7676773
1691907900000,115882.869,3404676404.3541117
1691908200000,115885.485,3404982085.9155
1691908500000,115901.509,3405450201.2462373
1691908800000,115899.951,3405166359.1921787
1691909100000,115920.114,3405732949.32
1691909400000,115959.066,3407561517.5694
1691909700000,115931.98,3406534774.377896
1691910000000,115948.929,3407773807.9887
1691910300000,115933.928,3407598443.936851
1691910600000,115926.24,3407315638.704
1691910900000,115878.773,3405882731.2240725
1691911200000,115868.669,3405148444.572
1691911500000,115892.132,3406266776.1044
1691911800000,115852.153,3405001192.815746
1691912100000,115866.032,3405276026.441329
1691912400000,115852.641,3404600727.291722
1691912700000,115858.844,3404639575.6684
1691913000000,115855.85,3404563179.27
1691913300000,115846.918,3404231193.5808
1691913600000,115865.422,3404763358.181
1691913900000,115850.071,3404370121.0225368
1691914200000,115843.058,3403993473.3076744
1691914500000,115837.155,3403793713.6665
1691914800000,115838.444,3403783629.207712
1691915100000,115860.746,3404486918.6878
1691915400000,115882.278,3405200739.03
1691915700000,115896.051,3405617048.2401
1691916000000,115896.334,3405602184.9566
1691916300000,115868.833,3405141677.3207
1691916600000,115840.656,3404616828.2876706
1691916900000,115875.255,3405559971.881039
1691917200000,115801.116,3404561077.6918015
1691917500000,115781.124,3403930311.2628
1691917800000,115827.523,3404935362.6218
1691918100000,115819.684,3404838699.583085
1691918400000,115813.994,3404665051.4138
1691918700000,115796.088,3404206849.648625
1691919000000,115790.253,3403967120.6181
1691919300000,115791.175,3403994225.2975
1691919600000,115799.828,3404260183.5784
1691919900000,115808.379,3404522820.028417
1691920200000,115804.093,3404437833.2592874
1691920500000,115724.966,3402395007.8762
1691920800000,115751.711,3403175923.312176
1691921100000,115748.289,3402967730.227192
1691921400000,115676.67,3400095928.977
1691921700000,115741.467,3402532924.4259
1691922000000,115730.923,3402257674.354
1691922300000,115704.768,3401525835.4203076
1691922600000,115687.142,3400970600.516
1691922900000,115662.695,3400444876.9821925
1691923200000,115677.121,3400733841.7185
1691923500000,115633.904,3399417073.1824
1691923800000,115628.191,3399249121.8371
1691924100000,115648.543,3399321903.073509
1691924400000,115687.428,3400185350.8502097
1691924700000,115686.568,3399362175.8175635
1691925000000,115697.874,3399504352.5924
1691925300000,115719.14,3400131744.29402
1691925600000,115725.957,3400377289.381703
1691925900000,115718.773,3400072132.0406
1691926200000,115682.35,3399001944.17
1691926500000,115655.942,3398237584.6266
1691926800000,115643.012,3397725275.4944863
1691927100000,115664.847,3396354102.2238526
1691927400000,115713.379,3398085373.0656
1691927700000,115723.888,3399273486.112
1691928000000,115711.25,3398923738.2348046
1691928300000,115693.855,3398978808.2081466
1691928600000,115752.914,3400264999.3328
1691928900000,115750.732,3399994344.3307886
1691929200000,115784.532,3400232772.7908
1691929500000,115779.026,3399689007.8536
1691929800000,115794.346,3401492384.4345675
1691930100000,115789.546,3401885282.5254
1691930400000,115899.912,3405051809.5148854
1691930700000,115869.479,3404421952.6262927
1691931000000,115852.595,3403928481.812116
1691931300000,115857.111,3403939849.7355
1691931600000,115874.324,3404433988.8496
1691931900000,115905.746,3405017228.6797323
1691932200000,115888.961,3404311743.6509814
1691932500000,115886.757,3404173486.875
1691932800000,115922.853,3405239756.304757
1691933100000,115956.078,3405786711.6171556
1691933400000,115985.567,3405614612.4808
1691933700000,115992.896,3405885128.1858406
1691934000000,116037.811,3407160225.4875
1691934300000,115969.445,3405570318.8145
1691934600000,115981.207,3405942129.983789
1691934900000,115969.568,3405382605.8437757
1691935200000,115941.474,3404464446.515427
1691935500000,115970.799,3405424527.2355
1691935800000,115982.994,3405713037.5166
1691936100000,116016.562,3406714303.7213206
1691936400000,116010.387,3406529003.868
1691936700000,115996.55,3406389486.265
1691937000000,116002.73,3406698573.002
1691937300000,115989.798,3406952064.3315687
1691937600000,115943.837,3406034458.086085
1691937900000,115884.24,3404068058.325672
1691938200000,115877.769,3403573418.8449
1691938500000,115888.436,3403411588.448
1691938800000,115869.018,3402008875.3400984
1691939100000,115870.561,3402515849.6528
1691939400000,115857.207,3402427602.9109554
1691939700000,115866.09,3402280280.151
1691940000000,115880.178,3402682370.7564
1691940300000,115880.877,3402077316.8393507
1691940600000,115904.731,3402024073.8389
1691940900000,115913.04,3403056167.448
1691941200000,115916.661,3403545000.282
1691941500000,115907.226,3403826198.5763965
1691941800000,115943.579,3404891895.7772
1691942100000,115975,3405613373.1560297
1691942400000,115931.946,3404179554.779635
1691942700000,115962.203,3403096386.5598
1691943000000,115799.156,3395645775.845215
1691943300000,115752.765,3393882645.0765
1691943600000,115830.552,3397760438.8921204
1691943900000,115845.035,3399611566.117
1691944200000,115879.503,3400237329.2037406
1691944500000,115869.921,3400075374.8319
1691944800000,115877.264,3399583995.7792
1691945100000,115872.047,3399699748.17642
1691945400000,115854.697,3399469880.7808423
1691945700000,115861.675,3399682784.855
1691946000000,115863.539,3400050830.1305413
1691946300000,115970.043,3403937837.695453
1691946600000,115933.934,3404863707.646
1691946900000,115889.278,3402632739.141776
1691947200000,115812.399,3402220845.423
1691947500000,115649.459,3399423764.0311666
1691947800000,115587.331,3397751915.009192
1691948100000,115651.402,3399133486.4624
1691948400000,115599.64,3397912698.232
1691948700000,115606.725,3398125059.8373747
1691949000000,115623.434,3397647160.9907565
1691949300000,115541.917,3395349435.5371
1691949600000,115551.002,3395826218.6487837
1691949900000,115582.958,3397884682.6924
1691950200000,115585.26,3398106723.067112
1691950500000,115571.46,3397673795.394
1691950800000,115354.285,3390178728.270287
1691951100000,115344.672,3389691548.4
1691951400000,115358.696,3390611256.9624
1691951700000,115358.339,3390600764.0541
1691952000000,115365.795,3390827455.9779463
1691952300000,115359.523,3392551482.237303
1691952600000,115377.337,3392991334.658955
1691952900000,115307.532,3391835376.616555
1691953200000,115332.96,3392080753.152
1691953500000,115490.839,3398745253.6793
1691953800000,115305.466,3392444108.0807247
1691954100000,115315.914,3392824821.708
1691954400000,115355.426,3394034893.1355567
1691954700000,115366.644,3394628889.7068
1691955000000,115350.469,3394403784.0521646
1691955300000,115371.358,3395009877.5944
1691955600000,115335.999,3394638324.1674
1691955900000,115206.706,3391971292.485419
1691956200000,115083.587,3389816296.018795
1691956500000,115136.178,3389732453.250368
1691956800000,115183.752,3389408604.7272
1691957100000,115135.76,3387616439.328
1691957400000,115091.771,3385067659.4749
1691957700000,115025.829,3382679579.232
1691958000000,115019.47,3382895141.905
1691958300000,114993.408,3382174616.7552
1691958600000,114979.466,3381994514.9774
1691958900000,114901.35,3381180757.262179
1691959200000,114887.491,3378971581.050667
1691959500000,114866.007,3378461971.0854
1691959800000,114843.178,3377545037.049012
1691960100000,114847.742,3377855848.6072
1691960400000,114843.897,3377770841.5806274
1691960700000,114849.932,3377930164.640623
1691961000000,114863.495,3378149729.220182
1691961300000,114846.04,3377622036.4
1691961600000,114745.326,3374545292.334
1691961900000,114744.122,3374564769.539934
1691962200000,114701.664,3372940071.9168
1691962500000,114552.825,3367051185.225
1691962800000,114313.076,3357393325.0241537
1691963100000,114483.817,3361794389.4416
1691963400000,114496.741,3361624315.76
1691963700000,114518.216,3362300387.983265
1691964000000,114542.887,3362990616.6087
1691964300000,114744.952,3369737954.3744
1691964600000,114753.08,3368175027.62
1691964900000,114888.915,3370330911.681242
1691965200000,114958.848,3371984425.4208
1691965500000,114322.458,3353272041.3186
1691965800000,114358.079,3356570460.597268
1691966100000,114352.639,3354848704.545288
1691966400000,114435.811,3352294091.0151
1691966700000,114362.263,3352004773.5555687
1691967000000,114316.85,3352638850.06
1691967300000,114407.879,3353424360.1695013
1691967600000,114436.581,3354014796.580385
1691967900000,114485.995,3357027036.987
1691968200000,114669.45,3362386256.5796986
1691968500000,114723.97,3359875019.802
1691968800000,114733.965,3361085611.089
1691969100000,114731.189,3362636865.2818966
1691969400000,114727.449,3364577478.5883
1691969700000,114727.248,3363975002.232
1691970000000,114728.831,3362747430.7596464
1691970300000,114709.5,3361516013.7
1691970600000,114744.45,3361764318.240328
1691970900000,114752.923,3361441765.573782
1691971200000,114743.623,3361254312.2214565
1691971500000,114816.667,3362888323.0964
1691971800000,114775.065,3363666919.929
1691972100000,114797.714,3365868639.21672
1691972400000,114851.015,3363792311.7436137
1691972700000,114921.481,3365132710.5082517
1691973000000,114944.042,3369722519.5722947
1691973300000,114969.117,3368020282.515
1691973600000,115057.308,3368742540.8989177
1691973900000,115263.378,3371634962.5613065
1691974200000,115069.384,3366654009.3184
1691974500000,115114.343,3370233694.9160824
1691974800000,115117.874,3368441087.5392
1691975100000,115225.185,3372940750.431
1691975400000,115271.092,3375172155.0876
1691975700000,115255.808,3375625870.745909
1691976000000,115180.626,3373028801.348209
1691976300000,115238.244,3372378067.7136
1691976600000,115243.916,3371172652.79
1691976900000,115325.811,3372880944.6699786
1691977200000,115230.813,3370580604.0124073
1691977500000,115087.8,3367778810.0568323
1691977800000,114924.265,3358345710.3837657
1691978100000,114835.37,3355829873.303607
1691978400000,114383.952,3346762252.898595
1691978700000,114346.303,3343689350.2675533
1691979000000,113359.971,3309022897.4784
1691979300000,113314.481,3303536603.3597927
1691979600000,113317.099,3303907333.5737
1691979900000,112440.854,3278764058.5546
1691980200000,112296.852,3279068078.4
1691980500000,112035.871,3274808509.33
1691980800000,111259.239,3260196102.6453
1691981100000,110808.786,3251539773.7482
1691981400000,110696.841,3245540418.959682
1691981700000,110536.826,3238364230.2742
1691982000000,110405.928,3235997749.68
1691982300000,110404.205,3240175729.6015
1691982600000,110084.265,3232950313.382018
1691982900000,110109.367,3232651521.270272
1691983200000,110114.707,3233297649.892944
1691983500000,110026.466,3230630917.971924
1691983800000,109945.456,3230967115.472
1691984100000,109852.294,3229783524.5238905
1691984400000,109680.807,3222169843.8039
1691984700000,109781.044,3224183945.6188993
1691985000000,109857.674,3226421013.4734
1691985300000,109928.525,3227279913.6257973
1691985600000,109944.978,3231282903.42
1691985900000,109894.068,3230592143.46782
1691986200000,109888.57,3228899807.738
1691986500000,109938.466,3232157918.8602
1691986800000,110117.498,3239460143.397041
1691987100000,110151.204,3241145749.8300333
1691987400000,110127.982,3238841925.0236
1691987700000,110086.571,3239089301.4390345
1691988000000,109837.212,3231299573.755135
1691988300000,109871.249,3232492690.038067
1691988600000,109851.064,3232125885.8592
1691988900000,109855.244,3230997528.0187917
1691989200000,109763.686,3227491423.144
1691989500000,109827.727,3229714950.6617
1691989800000,109833.313,3231274101.7974
1691990100000,109850.612,3232338581.4443913
1691990400000,109805.823,3231984299.736171
1691990700000,109763.916,3230670363.2364
1691991000000,109757.272,3230079684.8696
1691991300000,109744.898,3229846950.5913095
1691991600000,109799.595,3229524507.7755
1691991900000,109760.54,3229297383.6371155
1691992200000,109806.418,3232799771.6962
1691992500000,109815.39,3232150277.817899
1691992800000,109766.923,3231099145.428
1691993100000,110116.733,3239149771.2348
1691993400000,110001.192,3235421059.8192
1691993700000,109938.225,3233382141.6525
1691994000000,109911.246,3232919986.1367507
1691994300000,109922.684,3232813915.0227427
1691994600000,109960.408,3233565754.135484
1691994900000,109895.403,3233012860.857
1691995200000,109897.708,3233054449.2247477
1691995500000,109928.249,3234078092.7551
1691995800000,109940.645,3234312493.821183
1691996100000,109933.315,3233215747.4705
1691996400000,109942.878,3233222144.7996
1691996700000,109891.304,3231134011.512
1691997000000,109870.828,3230549447.2285895
1691997300000,109987.677,3232680811.0101
1691997600000,110015.568,3232972489.032
1691997900000,109916.285,3230780356.6335
1691998200000,109922.615,3230995730.6682777
1691998500000,109946.043,3232589577.8688
1691998800000,109920.287,3234547341.3481
1691999100000,109933.686,3234158199.787248
1691999400000,109985.98,3232883901.728
1691999700000,109955.865,3232273603.1265
1692000000000,110010.053,3235450663.7565
1692000300000,110019.893,3238693184.781072
1692000600000,110085.489,3242996226.0204806
1692000900000,110191.303,3244593935.9653
1692001200000,110150.483,3242871030.7387867
1692001500000,110116.227,3241172037.1407
1692001800000,110121.893,3242175737.1381
1692002100000,110140.854,3243544247.5188804
1692002400000,109696.438,3231679002.7676
1692002700000,109705.784,3228981311.0504
1692003000000,109687.995,3227235337.162927
1692003300000,109673.126,3227059685.635892
1692003600000,109659.15,3225536169.93
1692003900000,109611.236,3223337617.052
1692004200000,109644.272,3225668695.6768
1692004500000,109624.533,3225142798.4067
1692004800000,109623.402,3223757479.8852005
1692005100000,109678.312,3225885703.509623
1692005400000,109639.46,3223531691.352
1692005700000,109659.761,3223733789.9736
1692006000000,109667.23,3223076022.808
1692006300000,109944.518,3229719166.3162
1692006600000,109860.02,3228258659.704
1692006900000,109876.836,3229313173.0908
1692007200000,109830.311,3229549294.7112937
1692007500000,109847.591,3230288108.537
1692007800000,109799.921,3228487223.1093774
1692008100000,109900.155,3230405156.07
1692008400000,110035.222,3234662220.4706755
1692008700000,110068.234,3235488758.9002
1692009000000,110070.209,3236157056.395594
1692009300000,110050.44,3235491406.63299
1692009600000,110140.937,3239266985.3574
1692009900000,110177.496,3240804938.3424
1692010200000,110191.563,3241251768.1761
1692010500000,110176.424,3242930603.283921
1692010800000,110227.579,3242937228.800943
1692011100000,110288.89,3243927121.57
1692011400000,110260.242,3242544222.7602
1692011700000,110284.016,3242438297.6128
1692012000000,110297.22,3242471230.984215
1692012300000,110300.36,3242268052.164
1692012600000,110316.021,3241651885.6381373
1692012900000,110315.332,3240568035.166
1692013200000,110514.734,3246447671.5638
1692013500000,110536.906,3247902296.4496293
1692013800000,110429.693,3245371363.7530437
1692014100000,110403.053,3245473561.114011
1692014400000,110423.01,3246414409.398
1692014700000,110384,3244428604.8
1692015000000,110439.99,3243788679.981152
1692015300000,110443.846,3243967689.0966
1692015600000,110408.416,3242705764.550209
1692015900000,110335.555,3238955384.8025
1692016200000,110387.986,3240291935.9167876
1692016500000,110365.123,3241169822.7271
