create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-02-08 00:00:00,DOGEUSDT,622651220.0,102827461.7603632,,,3.36043316631647,
2022-02-08 00:05:00,DOGEUSDT,621640138.0,102247369.89824,,,3.382760306338602,
2022-02-08 00:10:00,DOGEUSDT,622488612.0,101347370.91972,,,3.396198347107438,
2022-02-08 00:15:00,DOGEUSDT,620217091.0,100245688.41833,,,3.42056856187291,
2022-02-08 00:20:00,DOGEUSDT,621934502.0,100863135.88622291,,,3.4357720836142955,
2022-02-08 00:25:00,DOGEUSDT,621130086.0,100904725.3694967,,,3.460481682496608,
2022-02-08 00:30:00,DOGEUSDT,619270067.0,100910057.41765,,,3.490273037542662,
2022-02-08 00:35:00,DOGEUSDT,619949505.0,101013537.02902666,,,3.5075136612021858,
2022-02-08 00:40:00,DOGEUSDT,620014252.0,101180125.78388,,,3.5082806897729215,
2022-02-08 00:45:00,DOGEUSDT,618336599.0,101393017.59441894,,,3.5145448323066395,
2022-02-08 00:50:00,DOGEUSDT,617998697.0,101278837.74180612,,,3.5383029886636894,
2022-02-08 00:55:00,DOGEUSDT,619597795.0,101642942.61713676,,,3.535940984731514,
2022-02-08 01:00:00,DOGEUSDT,619572870.0,101870171.2854,,,3.5258561643835615,
2022-02-08 01:05:00,DOGEUSDT,619690283.0,102131155.54123,,,3.540271337798386,
2022-02-08 01:10:00,DOGEUSDT,620482256.0,101966864.67224416,,,3.5455481214616573,
2022-02-08 01:15:00,DOGEUSDT,619630074.0,101951069.68501812,,,3.533857729138167,
2022-02-08 01:20:00,DOGEUSDT,618907656.0,101989792.63224,,,3.521813224267212,
2022-02-08 01:25:00,DOGEUSDT,618148745.0,101586564.7533,,,3.5334928229665072,
2022-02-08 01:30:00,DOGEUSDT,617676822.0,101791040.1644052,,,3.52848857045377,
2022-02-08 01:35:00,DOGEUSDT,615950801.0,101188785.63728464,,,3.5550025742234426,
2022-02-08 01:40:00,DOGEUSDT,615927653.0,100956701.60323,,,3.546529562982005,
2022-02-08 01:45:00,DOGEUSDT,616013440.0,101094729.4950656,,,3.546746575342466,
2022-02-08 01:50:00,DOGEUSDT,616868719.0,101352499.01558883,,,3.547757617254365,
2022-02-08 01:55:00,DOGEUSDT,616962840.0,101693984.9172,,,3.5540888050745756,
2022-02-08 02:00:00,DOGEUSDT,617515776.0,101815513.30941696,,,3.5596503256770653,
2022-02-08 02:05:00,DOGEUSDT,617683618.0,101874559.11674,,,3.5747422680412373,
2022-02-08 02:10:00,DOGEUSDT,616681580.0,101431786.2784,,,3.580219403496743,
