create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2025-06-26 00:05:00,BNBUSDT,456402.98,294804376.8714,1.45880404,0.830087,1.49186324,1.137656
2025-06-26 00:10:00,BNBUSDT,456530.79,295137517.2195655,1.4565152,0.828884,1.49533008,2.396152
2025-06-26 00:15:00,BNBUSDT,456312.26,295229401.097747,1.45535177,0.82783,1.49456435,2.466265
2025-06-26 00:20:00,BNBUSDT,456562.77,295426841.35725373,1.46179352,0.829004,1.49467098,0.870205
2025-06-26 00:25:00,BNBUSDT,456693.28,295462284.4288,1.46187462,0.829202,1.49440704,1.732385
2025-06-26 00:30:00,BNBUSDT,456766.37,295585425.20914274,1.46106341,0.8292,1.493801,0.923516
2025-06-26 00:35:00,BNBUSDT,456758.22,295636757.895,1.45945539,0.829093,1.4927989,1.694807
2025-06-26 00:40:00,BNBUSDT,457097.85,295728596.0145,1.46152688,0.828622,1.49316665,1.603691
2025-06-26 00:45:00,BNBUSDT,457241.01,295784636.9589,1.46367199,0.828855,1.49284958,0.44235
2025-06-26 00:50:00,BNBUSDT,457377.38,296154516.6023524,1.46285973,0.828607,1.49311514,3.429484
2025-06-26 00:55:00,BNBUSDT,457489.2,296171211.97818995,1.46302154,0.831374,1.49203324,0.663529
2025-06-26 01:00:00,BNBUSDT,457626.19,296196500.5433568,1.46443641,0.831445,1.4935395,0.802735
2025-06-26 01:05:00,BNBUSDT,457803.23,296195570.51733404,1.46447923,0.831469,1.4937834,0.61653
2025-06-26 01:10:00,BNBUSDT,457548.66,295725529.82115453,1.46731928,0.833431,1.49891333,0.226011
2025-06-26 01:15:00,BNBUSDT,457558.42,295614768.4094,1.46688742,0.833515,1.49772149,0.901348
2025-06-26 01:20:00,BNBUSDT,457743.46,295427629.084,1.46631579,0.83619,1.49724518,0.169453
2025-06-26 01:25:00,BNBUSDT,457707.88,295435377.21383834,1.46550428,0.835802,1.49830455,1.26999
2025-06-26 01:30:00,BNBUSDT,457794.2,296353047.2293905,1.46101949,0.833964,1.49463162,3.135567
2025-06-26 01:35:00,BNBUSDT,457842.38,296692794.55914384,1.46398559,0.834341,1.49457987,1.938605
2025-06-26 01:40:00,BNBUSDT,457781.83,296386268.0152,1.51278079,0.834519,1.52139282,0.806364
2025-06-26 01:45:00,BNBUSDT,457949.23,296384741.656,1.51347584,0.834641,1.52082437,1.153017
2025-06-26 01:50:00,BNBUSDT,458178.04,296687214.77090704,1.50648749,0.833029,1.5172173,3.186179
2025-06-26 01:55:00,BNBUSDT,458163.6,296656349.364,1.506644,0.833642,1.51627108,0.4722
2025-06-26 02:00:00,BNBUSDT,458266.51,296920037.1592,1.50424317,0.833185,1.51672483,1.076602
2025-06-26 02:05:00,BNBUSDT,458294.44,297144366.0628,1.50533148,0.831894,1.51623987,1.292155
2025-06-26 02:10:00,BNBUSDT,458218.15,296946502.90889406,1.50936388,0.831979,1.51823994,0.559608
2025-06-26 02:15:00,BNBUSDT,458489.9,297118469.6134722,1.51425957,0.864803,1.51761168,1.203164
2025-06-26 02:20:00,BNBUSDT,458476.61,297193708.1342,1.51333638,0.864388,1.51684911,1.270658
2025-06-26 02:25:00,BNBUSDT,458414.57,297116819.3998,1.51594203,0.864293,1.51882081,1.099557
2025-06-26 02:30:00,BNBUSDT,458429.25,297061828.36853516,1.51676829,0.864634,1.52014396,0.84407
2025-06-26 02:35:00,BNBUSDT,458416.43,296993079.6869213,1.52062958,0.864866,1.51976369,0.456766
