create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2026-02-19 00:05:00,BNBUSDT,507205.52,306548534.74923635,2.54651478,0.893579,2.63082627,0.65344
2026-02-19 00:10:00,BNBUSDT,507178.78,306736654.3562,2.54546687,0.893603,2.63026545,1.711329
2026-02-19 00:15:00,BNBUSDT,507294.81,306350262.8109,2.54888136,0.895002,2.63230734,1.098452
2026-02-19 00:20:00,BNBUSDT,507241.56,306622450.6044,2.55505771,0.894964,2.63989696,0.796702
2026-02-19 00:25:00,BNBUSDT,507332.9,306419942.9967838,2.55710987,0.896305,2.63672141,1.088287
2026-02-19 00:30:00,BNBUSDT,507080.15,306058795.8707147,2.5537773,0.896741,2.63724378,0.631847
2026-02-19 00:35:00,BNBUSDT,507477.57,306247489.1679,2.55057549,0.896808,2.63943726,0.471124
2026-02-19 00:40:00,BNBUSDT,507490.8,306301147.248,2.55140187,0.896948,2.63624688,1.786971
2026-02-19 00:45:00,BNBUSDT,507532.22,306924062.362121,2.55352304,0.896839,2.63877551,2.339293
2026-02-19 00:50:00,BNBUSDT,507754.02,306526024.3338,2.57336588,0.897591,2.66092084,0.900861
2026-02-19 00:55:00,BNBUSDT,508178.47,306335422.05110127,2.57208672,0.899746,2.66301308,0.413132
2026-02-19 01:00:00,BNBUSDT,508385.39,306332700.5984,2.57024905,0.900485,2.66301473,0.957214
2026-02-19 01:05:00,BNBUSDT,508402.57,307024312.023,2.5634278,0.901917,2.6573474,1.498976
2026-02-19 01:10:00,BNBUSDT,508426.01,306901192.4163,2.56674315,0.901768,2.66139002,0.662041
2026-02-19 01:15:00,BNBUSDT,508533.34,307769625.3557888,2.55627356,0.898744,2.65577227,1.969259
2026-02-19 01:20:00,BNBUSDT,508875.52,307625429.3504,2.56012402,0.900728,2.6588785,1.368516
2026-02-19 01:25:00,BNBUSDT,508827.27,307332695.1406753,2.56057135,0.901943,2.65843187,0.641949
2026-02-19 01:30:00,BNBUSDT,509035.86,307671454.5012,2.56172507,0.902928,2.65808491,0.909924
2026-02-19 01:35:00,BNBUSDT,509111.97,308031353.1253645,2.56445523,0.902774,2.66101695,2.189388
2026-02-19 01:40:00,BNBUSDT,509210.8,307593875.848,2.55204835,0.90551,2.65701392,0.967076
2026-02-19 01:45:00,BNBUSDT,508859.58,308253314.6221324,2.55654162,0.904183,2.66169828,1.365536
2026-02-19 01:50:00,BNBUSDT,509224.45,308651735.25839466,2.55715438,0.904869,2.66503465,1.369254
2026-02-19 01:55:00,BNBUSDT,509256.45,308703352.2711221,2.55817081,0.905042,2.66860115,0.77573
2026-02-19 02:00:00,BNBUSDT,509430.54,309077131.98229873,2.56026365,0.90607,2.67139088,2.343395
2026-02-19 02:05:00,BNBUSDT,509290.68,308834863.82684183,2.56239063,0.905817,2.67577358,0.729785
2026-02-19 02:10:00,BNBUSDT,509398.5,309128479.725,2.5610117,0.905449,2.67665484,1.489669
2026-02-19 02:15:00,BNBUSDT,509792.22,309083665.5199287,2.56705755,0.907951,2.68089769,1.311448
2026-02-19 02:20:00,BNBUSDT,509821.02,308928956.6991325,2.57416914,0.907672,2.68683274,0.424439
2026-02-19 02:25:00,BNBUSDT,509805.65,309008498.6345,2.5504051,0.887216,2.68824777,1.108186
2026-02-19 02:30:00,BNBUSDT,509854.26,309287791.2012,2.55100956,0.886987,2.68813867,1.453293
2026-02-19 02:35:00,BNBUSDT,510204.83,309076983.9657,2.55202658,0.888354,2.69093251,0.758108
2026-02-19 02:40:00,BNBUSDT,510124.21,308257857.6188,2.549741,0.891047,2.69472247,0.595118
2026-02-19 02:45:00,BNBUSDT,510340.47,308184403.0236,2.54737261,0.893872,2.69616318,0.750789
2026-02-19 02:50:00,BNBUSDT,510159.66,308600428.7789994,2.5408447,0.89358,2.68659763,1.834834
2026-02-19 02:55:00,BNBUSDT,510155.14,308609485.59461176,2.54278146,0.894268,2.68307414,0.976603
2026-02-19 03:00:00,BNBUSDT,510328.5,309200482.58345896,2.54130262,0.893996,2.6791585,3.384848
2026-02-19 03:05:00,BNBUSDT,510220.64,309356978.4448,2.53963213,0.892977,2.68276851,0.805035
2026-02-19 03:10:00,BNBUSDT,510122.59,308766667.3897624,2.54168872,0.892896,2.6834717,0.349442
2026-02-19 03:15:00,BNBUSDT,510031.1,308636983.9718867,2.54235045,0.892568,2.68200332,0.983502
2026-02-19 03:20:00,BNBUSDT,509992.21,308994280.45854104,2.54300079,0.892258,2.68232544,0.748434
